Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-1,1,9.365243464708328e-05
Sum of contribution of events ≤ t,-1,1,0.14149395193904638
Sum of contribution of events > t,-2,1,0.00022806567698717116
Sum of contribution of events ≤ t,-2,1,0.14135953869670628
Sum of contribution of events > t,-3,1,0.0003829921558499336
Sum of contribution of events ≤ t,-3,1,0.14120461221784353
Sum of contribution of events > t,-4,1,0.0005491265431046486
Sum of contribution of events ≤ t,-4,1,0.1410384778007865
Sum of contribution of events > t,-5,1,0.0007215198650956154
Sum of contribution of events ≤ t,-5,1,0.14086608447879553
Sum of contribution of events > t,-6,1,0.0008973211422562599
Sum of contribution of events ≤ t,-6,1,0.14069028317183258
Sum of contribution of events > t,-7,1,0.0010748380348086356
Sum of contribution of events ≤ t,-7,1,0.1405127662792802
Sum of contribution of events > t,-8,1,0.0012530634626746178
Sum of contribution of events ≤ t,-8,1,0.1403345408514142
Sum of contribution of events > t,-9,1,0.001431405521929264
Sum of contribution of events ≤ t,-9,1,0.14015619879215957
Sum of contribution of events > t,-10,1,0.001609523393213749
Sum of contribution of events ≤ t,-10,1,0.13997808092087508
Sum of contribution of events > t,-11,1,0.0017872255817055701
Sum of contribution of events ≤ t,-11,1,0.13980037873238324
Sum of contribution of events > t,-12,1,0.0019644077196717263
Sum of contribution of events ≤ t,-12,1,0.1396231965944171
Sum of contribution of events > t,-13,1,0.002141014643013477
Sum of contribution of events ≤ t,-13,1,0.13944658967107534
Sum of contribution of events > t,-14,1,0.0023170182928442954
Sum of contribution of events ≤ t,-14,1,0.13927059201151132
Sum of contribution of events > t,-15,1,0.002492404721677303
Sum of contribution of events ≤ t,-15,1,0.13909522146731615
Sum of contribution of events > t,-16,1,0.0026671672090888025
Sum of contribution of events ≤ t,-16,1,0.13892047477513553
Sum of contribution of events > t,-17,1,0.0028413023576140404
Sum of contribution of events ≤ t,-17,1,0.1387463521435857
Sum of contribution of events > t,-18,1,0.0030148082450032233
Sum of contribution of events ≤ t,-18,1,0.13857285507768394
Sum of contribution of events > t,-19,1,0.003187683530151844
Sum of contribution of events ≤ t,-19,1,0.13839998551458121
Sum of contribution of events > t,-20,1,0.0033599267825484276
Sum of contribution of events ≤ t,-20,1,0.1382277458384633
Sum of contribution of events > t,-21,1,0.0035315367355942726
Sum of contribution of events ≤ t,-21,1,0.13805613809078932
Sum of contribution of events > t,-22,1,0.0037025116607546805
Sum of contribution of events ≤ t,-22,1,0.13788516417890787
Sum of contribution of events > t,-23,1,0.0038728502467274667
Sum of contribution of events ≤ t,-23,1,0.13771482624858616
Sum of contribution of events > t,-24,1,0.0040425509437918665
Sum of contribution of events ≤ t,-24,1,0.1375451259687543
Sum of contribution of events > t,-25,1,0.004211611710488796
Sum of contribution of events ≤ t,-25,1,0.13737606535106897
Sum of contribution of events > t,-26,1,0.004380031161010265
Sum of contribution of events ≤ t,-26,1,0.13720764590054751
Sum of contribution of events > t,-27,1,0.004547807388007641
Sum of contribution of events ≤ t,-27,1,0.13703986946493388
Sum of contribution of events > t,-28,1,0.004714938916265964
Sum of contribution of events ≤ t,-28,1,0.13687273796647786
Sum of contribution of events > t,-29,1,0.004881423570215702
Sum of contribution of events ≤ t,-29,1,0.13670625310391188
Sum of contribution of events > t,-30,1,0.005047259978950024
Sum of contribution of events ≤ t,-30,1,0.13654041669517755
Sum of contribution of events > t,-31,1,0.005212446488440037
Sum of contribution of events ≤ t,-31,1,0.1363752301260829
Sum of contribution of events > t,-32,1,0.005376980938017369
Sum of contribution of events ≤ t,-32,1,0.1362106956169009
Sum of contribution of events > t,-33,1,0.005540861882269383
Sum of contribution of events ≤ t,-33,1,0.136046814404428
Sum of contribution of events > t,-34,1,0.00570408745855093
Sum of contribution of events ≤ t,-34,1,0.13588358858972788
Sum of contribution of events > t,-35,1,0.005866656191647053
Sum of contribution of events ≤ t,-35,1,0.1357210198864341
Sum of contribution of events > t,-36,1,0.006028565905988216
Sum of contribution of events ≤ t,-36,1,0.13555910984426736
Sum of contribution of events > t,-37,1,0.006189815245568752
Sum of contribution of events ≤ t,-37,1,0.13539786029607057
Sum of contribution of events > t,-38,1,0.00635040233284235
