Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-1,1,8.204393088817597e-07
Sum of contribution of events ≤ t,-1,1,0.18345526413619517
Sum of contribution of events > t,-2,0,2.2227652370929717e-06
Sum of contribution of events ≤ t,-2,0,0.18345666646212339
Sum of contribution of events > t,-3,0,4.025857895612717e-06
Sum of contribution of events ≤ t,-3,0,0.1834584695547819
Sum of contribution of events > t,-4,0,6.092110648751259e-06
Sum of contribution of events ≤ t,-4,0,0.18346053580753505
Sum of contribution of events > t,-5,0,8.31717997789383e-06
Sum of contribution of events ≤ t,-5,0,0.1834627608768642
Sum of contribution of events > t,-6,0,1.062193140387535e-05
Sum of contribution of events ≤ t,-6,0,0.18346506562829018
Sum of contribution of events > t,-7,0,1.294659450650215e-05
Sum of contribution of events ≤ t,-7,0,0.1834673902913928
Sum of contribution of events > t,-8,0,1.5246186405420304e-05
Sum of contribution of events ≤ t,-8,0,0.1834696898832917
Sum of contribution of events > t,-9,0,1.748685725033283e-05
Sum of contribution of events ≤ t,-9,0,0.18347193055413663
Sum of contribution of events > t,-10,0,1.9643334671854972e-05
Sum of contribution of events ≤ t,-10,0,0.18347408703155815
Sum of contribution of events > t,-11,0,2.1696934476494788e-05
Sum of contribution of events ≤ t,-11,0,0.1834761406313628
Sum of contribution of events > t,-12,0,2.3633845150470735e-05
Sum of contribution of events ≤ t,-12,0,0.18347807754203677
Sum of contribution of events > t,-13,0,2.544410340487957e-05
Sum of contribution of events ≤ t,-13,0,0.18347988780029117
Sum of contribution of events > t,-14,0,2.7120660990476608e-05
Sum of contribution of events ≤ t,-14,0,0.18348156435787677
Sum of contribution of events > t,-15,0,2.865856699645519e-05
Sum of contribution of events ≤ t,-15,0,0.18348310226388276
Sum of contribution of events > t,-16,0,3.00546046346426e-05
Sum of contribution of events ≤ t,-16,0,0.18348449830152094
Sum of contribution of events > t,-17,0,3.1306978315114976e-05
Sum of contribution of events ≤ t,-17,0,0.18348575067520143
Sum of contribution of events > t,-18,0,3.241458535194397e-05
Sum of contribution of events ≤ t,-18,0,0.18348685828223824
Sum of contribution of events > t,-19,0,3.337733261287212e-05
Sum of contribution of events ≤ t,-19,0,0.18348782102949918
Sum of contribution of events > t,-20,0,3.4195618703961375e-05
Sum of contribution of events ≤ t,-20,0,0.18348863931559026
Sum of contribution of events > t,-21,0,3.4870145842432975e-05
Sum of contribution of events ≤ t,-21,0,0.18348931384272874
Sum of contribution of events > t,-22,0,3.5402098670601845e-05
Sum of contribution of events ≤ t,-22,0,0.1834898457955569
Sum of contribution of events > t,-23,0,3.579284623265266e-05
Sum of contribution of events ≤ t,-23,0,0.18349023654311897
Sum of contribution of events > t,-24,0,3.604397736489773e-05
Sum of contribution of events ≤ t,-24,0,0.1834904876742512
Sum of contribution of events > t,-25,0,3.615729697048664e-05
Sum of contribution of events ≤ t,-25,0,0.18349060099385678
Sum of contribution of events > t,-26,0,3.618266060948372e-05
Sum of contribution of events ≤ t,-26,0,0.1834905781261623
Sum of contribution of events > t,-27,0,3.6342225968837736e-05
Sum of contribution of events ≤ t,-27,0,0.18349042101949453
Sum of contribution of events > t,-28,0,3.663408569991589e-05
Sum of contribution of events ≤ t,-28,0,0.1834901315961033
Sum of contribution of events > t,-29,0,3.7056304514408114e-05
Sum of contribution of events ≤ t,-29,0,0.18348971189185978
Sum of contribution of events > t,-30,0,3.7606799975037574e-05
Sum of contribution of events ≤ t,-30,0,0.1834891638290137
Sum of contribution of events > t,-31,0,3.828369453549385e-05
Sum of contribution of events ≤ t,-31,0,0.1834884894452989
Sum of contribution of events > t,-32,0,3.9084931835532185e-05
Sum of contribution of events ≤ t,-32,0,0.1834876906629652
Sum of contribution of events > t,-33,0,4.000842198729515e-05
Sum of contribution of events ≤ t,-33,0,0.18348676938563585
Sum of contribution of events > t,-34,0,4.105235822498798e-05
Sum of contribution of events ≤ t,-34,0,0.18348572783730924
Sum of contribution of events > t,-35,0,4.221462458372116e-05
Sum of contribution of events ≤ t,-35,0,0.18348456786572934
Sum of contribution of events > t,-36,0,4.34933677315712e-05
Sum of contribution of events ≤ t,-36,0,0.18348329150676726
Sum of contribution of events > t,-37,0,4.488659277558327e-05
Sum of contribution of events ≤ t,-37,0,0.1834819005653262
Sum of contribution of events > t,-38,0,4.6392384916543963e-05
Sum of contribution of events ≤ t,-38,0,0.18348039697855711
Sum of contribution of events > t,-39,0,4.800884798169136e-05
Sum of contribution of events ≤ t,-39,0,0.18347878271713852
Sum of contribution of events > t,-40,0,4.9734100699424746e-05
Sum of contribution of events ≤ t,-40,0,0.18347705976292492
Sum of contribution of events > t,-41,0,5.156630650162697e-05
Sum of contribution of events ≤ t,-41,0,0.18347522976994515
Sum of contribution of events > t,-42,0,5.3503651171922684e-05
Sum of contribution of events ≤ t,-42,0,0.18347329469770193
Sum of contribution of events > t,-43,0,5.554423853754997e-05
Sum of contribution of events ≤ t,-43,0,0.18347125620022417
Sum of contribution of events > t,-44,0,5.768630467355251e-05
Sum of contribution of events ≤ t,-44,0,0.18346911617554723
Sum of contribution of events > t,-45,0,5.992816761136055e-05
Sum of contribution of events ≤ t,-45,0,0.18346687656641006
Sum of contribution of events > t,-46,0,6.226805970072747e-05
Sum of contribution of events ≤ t,-46,0,0.18346453869342805
Sum of contribution of events > t,-47,0,6.470418162643909e-05
Sum of contribution of events ≤ t,-47,0,0.18346210478805006
Sum of contribution of events > t,-48,0,6.72349650412798e-05
Sum of contribution of events ≤ t,-48,0,0.183459561990574
Sum of contribution of events > t,-49,0,6.985866092145443e-05
Sum of contribution of events ≤ t,-49,0,0.18345667109824718
Sum of contribution of events > t,-50,0,7.257361710071563e-05
Sum of contribution of events ≤ t,-50,0,0.18345342968031764
Sum of contribution of events > t,-51,0,7.537823915481567e-05
Sum of contribution of events ≤ t,-51,0,0.18344983403384685
Sum of contribution of events > t,-52,0,7.827096618711948e-05
Sum of contribution of events ≤ t,-52,0,0.18344588172994555
Sum of contribution of events > t,-53,0,8.125015906989575e-05
Sum of contribution of events ≤ t,-53,0,0.18344156893901528
Sum of contribution of events > t,-54,0,8.431435376405716e-05
Sum of contribution of events ≤ t,-54,0,0.1834368925765157
Sum of contribution of events > t,-55,0,8.746195957064628e-05
Sum of contribution of events ≤ t,-55,0,0.18343211076408625
Sum of contribution of events > t,-56,0,9.069143794476986e-05
