Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-1,1,2.9692426323890687e-08
Sum of contribution of events ≤ t,-1,1,0.1824705750476569
Sum of contribution of events > t,-2,0,5.83745539188385e-07
Sum of contribution of events ≤ t,-2,0,0.18247002099454404
Sum of contribution of events > t,-3,0,1.4971140772104262e-06
Sum of contribution of events ≤ t,-3,0,0.18246910762600602
Sum of contribution of events > t,-4,0,2.629948779940605e-06
Sum of contribution of events ≤ t,-4,0,0.18246797479130328
Sum of contribution of events > t,-5,0,3.890974447131157e-06
Sum of contribution of events ≤ t,-5,0,0.18246671376563608
Sum of contribution of events > t,-6,0,5.221094936132431e-06
Sum of contribution of events ≤ t,-6,0,0.18246538364514708
Sum of contribution of events > t,-7,0,6.582653149962425e-06
Sum of contribution of events ≤ t,-7,0,0.18246402208693324
Sum of contribution of events > t,-8,0,7.952472195029259e-06
Sum of contribution of events ≤ t,-8,0,0.1824626522678882
Sum of contribution of events > t,-9,0,9.317250922322273e-06
Sum of contribution of events ≤ t,-9,0,0.1824612874891609
Sum of contribution of events > t,-10,0,1.0670309886336326e-05
Sum of contribution of events ≤ t,-10,0,0.18245993443019687
Sum of contribution of events > t,-11,0,1.200925000011921e-05
Sum of contribution of events ≤ t,-11,0,0.1824585954900831
Sum of contribution of events > t,-12,0,1.3334568589925766e-05
Sum of contribution of events ≤ t,-12,0,0.1824572701714933
Sum of contribution of events > t,-13,0,1.4648374170064926e-05
Sum of contribution of events ≤ t,-13,0,0.18245595636591316
Sum of contribution of events > t,-14,0,1.5953969210386276e-05
Sum of contribution of events ≤ t,-14,0,0.18245465077087283
Sum of contribution of events > t,-15,0,1.7255213111639023e-05
Sum of contribution of events ≤ t,-15,0,0.1824533495269716
Sum of contribution of events > t,-16,0,1.855609379708767e-05
Sum of contribution of events ≤ t,-16,0,0.18245204864628614
Sum of contribution of events > t,-17,0,1.986067183315754e-05
Sum of contribution of events ≤ t,-17,0,0.18245074406825007
Sum of contribution of events > t,-18,0,2.1173015236854552e-05
Sum of contribution of events ≤ t,-18,0,0.18244943172484637
Sum of contribution of events > t,-19,0,2.2496899589896203e-05
Sum of contribution of events ≤ t,-19,0,0.1824481078404933
Sum of contribution of events > t,-20,0,2.3835862055420877e-05
Sum of contribution of events ≤ t,-20,0,0.1824467688780278
Sum of contribution of events > t,-21,0,2.5193458423018456e-05
Sum of contribution of events ≤ t,-21,0,0.1824454112816602
Sum of contribution of events > t,-22,0,2.6572512462735176e-05
Sum of contribution of events ≤ t,-22,0,0.18244403222762048
Sum of contribution of events > t,-23,0,2.797633968293667e-05
Sum of contribution of events ≤ t,-23,0,0.1824426284004003
Sum of contribution of events > t,-24,0,2.9407542198896408e-05
Sum of contribution of events ≤ t,-24,0,0.18244119719788432
Sum of contribution of events > t,-25,0,3.0868247151374815e-05
Sum of contribution of events ≤ t,-25,0,0.18243973649293185
Sum of contribution of events > t,-26,0,3.236115351319313e-05
Sum of contribution of events ≤ t,-26,0,0.18243824358657001
Sum of contribution of events > t,-27,0,3.388826176524162e-05
Sum of contribution of events ≤ t,-27,0,0.18243671647831797
Sum of contribution of events > t,-28,0,3.545137494802475e-05
Sum of contribution of events ≤ t,-28,0,0.1824351533651352
Sum of contribution of events > t,-29,0,3.705224953591824e-05
Sum of contribution of events ≤ t,-29,0,0.1824335524905473
Sum of contribution of events > t,-30,0,3.869274258613587e-05
Sum of contribution of events ≤ t,-30,0,0.1824319119974971
Sum of contribution of events > t,-31,0,4.03742790222168e-05
Sum of contribution of events ≤ t,-31,0,0.182430230461061
Sum of contribution of events > t,-32,0,4.2098477482795716e-05
Sum of contribution of events ≤ t,-32,0,0.18242850626260043
Sum of contribution of events > t,-33,0,4.386624135076999e-05
Sum of contribution of events ≤ t,-33,0,0.18242673849873245
Sum of contribution of events > t,-34,0,4.567907005548477e-05
Sum of contribution of events ≤ t,-34,0,0.18242492567002774
Sum of contribution of events > t,-35,0,4.7537729144096374e-05
Sum of contribution of events ≤ t,-35,0,0.18242306701093913
Sum of contribution of events > t,-36,0,4.944375157356262e-05
Sum of contribution of events ≤ t,-36,0,0.18242143061384558
Sum of contribution of events > t,-37,0,5.13975452631712e-05
Sum of contribution of events ≤ t,-37,0,0.18242038174532355
Sum of contribution of events > t,-38,0,5.3400376811623574e-05
Sum of contribution of events ≤ t,-38,0,0.1824196488093585
Sum of contribution of events > t,-39,0,5.545308999717236e-05
Sum of contribution of events ≤ t,-39,0,0.18241922169737518
Sum of contribution of events > t,-40,0,5.7555966079235077e-05
Sum of contribution of events ≤ t,-40,0,0.18241908690333367
Sum of contribution of events > t,-41,0,5.9710232540965083e-05
Sum of contribution of events ≤ t,-41,0,0.18241912446729838
Sum of contribution of events > t,-42,0,6.191600486636162e-05
Sum of contribution of events ≤ t,-42,0,0.1824193912856281
Sum of contribution of events > t,-43,0,6.417396292090416e-05
Sum of contribution of events ≤ t,-43,0,0.18241975156962872
Sum of contribution of events > t,-44,0,6.648522615432739e-05
Sum of contribution of events ≤ t,-44,0,0.18242004343122245
Sum of contribution of events > t,-45,0,6.884939968585968e-05
Sum of contribution of events ≤ t,-45,0,0.18242027456313373
Sum of contribution of events > t,-46,0,7.126747816801071e-05
Sum of contribution of events ≤ t,-46,0,0.18242045219615102
Sum of contribution of events > t,-47,0,7.373943738639355e-05
Sum of contribution of events ≤ t,-47,0,0.18242058425210417
Sum of contribution of events > t,-48,0,7.626591064035893e-05
Sum of contribution of events ≤ t,-48,0,0.18242067826353014
Sum of contribution of events > t,-49,0,7.884707674384117e-05
Sum of contribution of events ≤ t,-49,0,0.18242074134945868
Sum of contribution of events > t,-50,0,8.148339577019215e-05
Sum of contribution of events ≤ t,-50,0,0.18242078044824303
Sum of contribution of events > t,-51,0,8.417480252683162e-05
Sum of contribution of events ≤ t,-51,0,0.18242080214433373
Sum of contribution of events > t,-52,0,8.692140504717827e-05
Sum of contribution of events ≤ t,-52,0,0.18242081245407463
Sum of contribution of events > t,-53,0,8.972360007464886e-05
Sum of contribution of events ≤ t,-53,0,0.18242086853273212
Sum of contribution of events > t,-54,0,9.258198365569115e-05
Sum of contribution of events ≤ t,-54,0,0.1824209319613874
Sum of contribution of events > t,-55,0,9.549573250114918e-05
Sum of contribution of events ≤ t,-55,0,0.1824210336599499
Sum of contribution of events > t,-56,0,9.84655525535345e-05
Sum of contribution of events ≤ t,-56,0,0.18242119099013507
Sum of contribution of events > t,-57,0,0.00010149109363555909
Sum of contribution of events ≤ t,-57,0,0.18242141300439835
Sum of contribution of events > t,-58,0,0.0001045731045305729
