Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-1,1,3.5571850836277005e-05
Sum of contribution of events ≤ t,-1,1,0.09875391452759505
Sum of contribution of events > t,-2,1,8.808521181344986e-05
Sum of contribution of events ≤ t,-2,1,0.09870140116661787
Sum of contribution of events > t,-3,1,0.00014916180819272995
Sum of contribution of events ≤ t,-3,1,0.0986403245702386
Sum of contribution of events > t,-4,1,0.00021465005725622178
Sum of contribution of events ≤ t,-4,1,0.0985748363211751
Sum of contribution of events > t,-5,1,0.00028239744156599046
Sum of contribution of events ≤ t,-5,1,0.09850708893686533
Sum of contribution of events > t,-6,1,0.00035127415508031843
Sum of contribution of events ≤ t,-6,1,0.098438212223351
Sum of contribution of events > t,-7,1,0.00042069283872842787
Sum of contribution of events ≤ t,-7,1,0.09836879353970289
Sum of contribution of events > t,-8,1,0.0004903555288910866
Sum of contribution of events ≤ t,-8,1,0.09829913084954023
Sum of contribution of events > t,-9,1,0.0005601168349385261
Sum of contribution of events ≤ t,-9,1,0.09822936999052763
Sum of contribution of events > t,-10,1,0.000629909835755825
Sum of contribution of events ≤ t,-10,1,0.09815964082628488
Sum of contribution of events > t,-11,1,0.0006997064873576164
Sum of contribution of events ≤ t,-11,1,0.09808991531282664
Sum of contribution of events > t,-12,1,0.0007694969847798348
Sum of contribution of events ≤ t,-12,1,0.0980201836451888
Sum of contribution of events > t,-13,1,0.0008392794206738472
Sum of contribution of events ≤ t,-13,1,0.09795044391602278
Sum of contribution of events > t,-14,1,0.0009090548530220986
Sum of contribution of events ≤ t,-14,1,0.09788069718331098
Sum of contribution of events > t,-15,1,0.000978825069963932
Sum of contribution of events ≤ t,-15,1,0.09781094523519278
Sum of contribution of events > t,-16,1,0.0010485916957259178
Sum of contribution of events ≤ t,-16,1,0.09774118969589472
Sum of contribution of events > t,-17,1,0.0011183560267090796
Sum of contribution of events ≤ t,-17,1,0.09767143186181784
Sum of contribution of events > t,-18,1,0.0011881189420819283
Sum of contribution of events ≤ t,-18,1,0.09760167261213064
Sum of contribution of events > t,-19,1,0.0012578810080885888
Sum of contribution of events ≤ t,-19,1,0.09753191251307726
Sum of contribution of events > t,-20,1,0.001327642612159252
Sum of contribution of events ≤ t,-20,1,0.09746215195208788
Sum of contribution of events > t,-21,1,0.0013974039480090141
Sum of contribution of events ≤ t,-21,1,0.09739239112287759
Sum of contribution of events > t,-22,1,0.0014671651646494866
Sum of contribution of events ≤ t,-22,1,0.09732263017445802
Sum of contribution of events > t,-23,1,0.001536926306784153
Sum of contribution of events ≤ t,-23,1,0.09725286915153265
Sum of contribution of events > t,-24,1,0.0016066874042153358
Sum of contribution of events ≤ t,-24,1,0.09718310808390379
Sum of contribution of events > t,-25,1,0.0016764484718441964
Sum of contribution of events ≤ t,-25,1,0.09711334701627493
Sum of contribution of events > t,-26,1,0.001746209554374218
Sum of contribution of events ≤ t,-26,1,0.0970435859337449
Sum of contribution of events > t,-27,1,0.0018159706220030785
Sum of contribution of events ≤ t,-27,1,0.09697382486611604
Sum of contribution of events > t,-28,1,0.0018857316896319389
Sum of contribution of events ≤ t,-28,1,0.09690406379848719
Sum of contribution of events > t,-29,1,0.0019554927572607993
Sum of contribution of events ≤ t,-29,1,0.09683430273085833
Sum of contribution of events > t,-30,1,0.00202525382488966
Sum of contribution of events ≤ t,-30,1,0.09676454166322947
Sum of contribution of events > t,-31,1,0.0020950148925185205
Sum of contribution of events ≤ t,-31,1,0.0966947805956006
Sum of contribution of events > t,-32,1,0.0021647759601473807
Sum of contribution of events ≤ t,-32,1,0.09662501952797174
Sum of contribution of events > t,-33,1,0.0022345370277762414
Sum of contribution of events ≤ t,-33,1,0.09655525846034288
Sum of contribution of events > t,-34,1,0.002304298095405102
Sum of contribution of events ≤ t,-34,1,0.09648549739271402
Sum of contribution of events > t,-35,1,0.002374059163033962
Sum of contribution of events ≤ t,-35,1,0.09641573632508517
Sum of contribution of events > t,-36,1,0.002443820230662823
Sum of contribution of events ≤ t,-36,1,0.0963459752574563
Sum of contribution of events > t,-37,1,0.002513581298291683
Sum of contribution of events ≤ t,-37,1,0.09627621418982744
Sum of contribution of events > t,-38,1,0.0025833423659205436
Sum of contribution of events ≤ t,-38,1,0.09620645312219858
Sum of contribution of events > t,-39,1,0.0026531034335494042
Sum of contribution of events ≤ t,-39,1,0.09613669205456972
Sum of contribution of events > t,-40,1,0.0027228645011782644
Sum of contribution of events ≤ t,-40,1,0.09606693098694086
Sum of contribution of events > t,-41,1,0.002792625568807125
Sum of contribution of events ≤ t,-41,1,0.095997169919312
Sum of contribution of events > t,-42,1,0.0028623866364359857
Sum of contribution of events ≤ t,-42,1,0.09592740885168315
Sum of contribution of events > t,-43,1,0.002932147704064846
Sum of contribution of events ≤ t,-43,1,0.09585764778405428
Sum of contribution of events > t,-44,1,0.0030019087716937065
Sum of contribution of events ≤ t,-44,1,0.09578788671642542
Sum of contribution of events > t,-45,1,0.003071669839322567
Sum of contribution of events ≤ t,-45,1,0.09571812564879656
Sum of contribution of events > t,-46,1,0.0031414309069514273
Sum of contribution of events ≤ t,-46,1,0.0956483645811677
Sum of contribution of events > t,-47,1,0.003211191974580288
Sum of contribution of events ≤ t,-47,1,0.09557860351353883
Sum of contribution of events > t,-48,1,0.0032809530422091486
Sum of contribution of events ≤ t,-48,1,0.09550884244590997
