Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-1,1,3.415415436029434e-05
Sum of contribution of events ≤ t,-1,1,0.11827758935838938
Sum of contribution of events > t,-2,1,8.212202042341232e-05
Sum of contribution of events ≤ t,-2,1,0.11822962149232626
Sum of contribution of events > t,-3,1,0.00013643107563257218
Sum of contribution of events ≤ t,-3,1,0.1181753124371171
Sum of contribution of events > t,-4,1,0.00019394492357969285
Sum of contribution of events ≤ t,-4,1,0.11811779858916997
Sum of contribution of events > t,-5,1,0.0002531665340065956
Sum of contribution of events ≤ t,-5,1,0.11805857697874307
Sum of contribution of events > t,-6,1,0.0003133143112063408
Sum of contribution of events ≤ t,-6,1,0.11799842920154333
Sum of contribution of events > t,-7,1,0.00037396197766065596
Sum of contribution of events ≤ t,-7,1,0.11793778153508902
Sum of contribution of events > t,-8,1,0.0004348744675517082
Sum of contribution of events ≤ t,-8,1,0.11787686904519797
Sum of contribution of events > t,-9,1,0.000495923288166523
Sum of contribution of events ≤ t,-9,1,0.11781582022458315
Sum of contribution of events > t,-10,1,0.0005570395365357399
Sum of contribution of events ≤ t,-10,1,0.11775470397621393
Sum of contribution of events > t,-11,1,0.000618187315762043
Sum of contribution of events ≤ t,-11,1,0.11769355619698763
Sum of contribution of events > t,-12,1,0.0006793486103415489
Sum of contribution of events ≤ t,-12,1,0.11763239490240812
Sum of contribution of events > t,-13,1,0.0007405148223042488
Sum of contribution of events ≤ t,-13,1,0.11757123345881701
Sum of contribution of events > t,-14,1,0.0008016821518540382
Sum of contribution of events ≤ t,-14,1,0.11751007313281298
Sum of contribution of events > t,-15,1,0.000862849123775959
Sum of contribution of events ≤ t,-15,1,0.11744891244918108
Sum of contribution of events > t,-16,1,0.0009240153506398201
Sum of contribution of events ≤ t,-16,1,0.11738775102049112
Sum of contribution of events > t,-17,1,0.0009851808324456215
Sum of contribution of events ≤ t,-17,1,0.1173265888467431
Sum of contribution of events > t,-18,1,0.0010463457480072976
Sum of contribution of events ≤ t,-18,1,0.11726542610675096
Sum of contribution of events > t,-19,1,0.00110751024633646
Sum of contribution of events ≤ t,-19,1,0.11720426294952631
Sum of contribution of events > t,-20,1,0.00116867446154356
Sum of contribution of events ≤ t,-20,1,0.11714309950917959
Sum of contribution of events > t,-21,1,0.0012298385128378868
Sum of contribution of events ≤ t,-21,1,0.1170819359049201
Sum of contribution of events > t,-22,1,0.0012910024598240851
Sum of contribution of events ≤ t,-22,1,0.11702077219635248
Sum of contribution of events > t,-23,1,0.001352166347205639
Sum of contribution of events ≤ t,-23,1,0.11695960842818022
Sum of contribution of events > t,-24,1,0.001413330189883709
Sum of contribution of events ≤ t,-24,1,0.11689844461530446
Sum of contribution of events > t,-25,1,0.0014744940176606178
Sum of contribution of events ≤ t,-25,1,0.11683728078752756
Sum of contribution of events > t,-26,1,0.0015356578305363655
Sum of contribution of events ≤ t,-26,1,0.11677611697465182
Sum of contribution of events > t,-27,1,0.001596821643412113
Sum of contribution of events ≤ t,-27,1,0.11671495316177606
Sum of contribution of events > t,-28,1,0.0016579854562878609
Sum of contribution of events ≤ t,-28,1,0.11665378934890032
Sum of contribution of events > t,-29,1,0.0017191492691636086
Sum of contribution of events ≤ t,-29,1,0.11659262553602458
Sum of contribution of events > t,-30,1,0.0017803130820393562
Sum of contribution of events ≤ t,-30,1,0.11653146172314882
Sum of contribution of events > t,-31,1,0.001841476894915104
Sum of contribution of events ≤ t,-31,1,0.11647029791027308
Sum of contribution of events > t,-32,1,0.0019026407077908517
Sum of contribution of events ≤ t,-32,1,0.11640913409739732
Sum of contribution of events > t,-33,1,0.0019638045206665992
Sum of contribution of events ≤ t,-33,1,0.11634797028452158
Sum of contribution of events > t,-34,1,0.0020249683335423468
Sum of contribution of events ≤ t,-34,1,0.11628680647164583
Sum of contribution of events > t,-35,1,0.0020861321464180948
Sum of contribution of events ≤ t,-35,1,0.11622564265877008
Sum of contribution of events > t,-36,1,0.0021472959592938423
Sum of contribution of events ≤ t,-36,1,0.11616447884589434
Sum of contribution of events > t,-37,1,0.00220845977216959
Sum of contribution of events ≤ t,-37,1,0.11610331503301859
Sum of contribution of events > t,-38,1,0.002269623585045338
Sum of contribution of events ≤ t,-38,1,0.11604215122014284
Sum of contribution of events > t,-39,1,0.0023307873979210854
Sum of contribution of events ≤ t,-39,1,0.11598098740726709
Sum of contribution of events > t,-40,1,0.002391951210796833
Sum of contribution of events ≤ t,-40,1,0.11591982359439135
Sum of contribution of events > t,-41,1,0.002453115023672581
Sum of contribution of events ≤ t,-41,1,0.1158586597815156
Sum of contribution of events > t,-42,1,0.0025142788365483284
Sum of contribution of events ≤ t,-42,1,0.11579749596863985
Sum of contribution of events > t,-43,1,0.002575442649424076
Sum of contribution of events ≤ t,-43,1,0.11573633215576411
Sum of contribution of events > t,-44,1,0.002636606462299824
Sum of contribution of events ≤ t,-44,1,0.11567516834288835
Sum of contribution of events > t,-45,1,0.0026977702751755715
Sum of contribution of events ≤ t,-45,1,0.11561400453001261
Sum of contribution of events > t,-46,1,0.002758934088051319
Sum of contribution of events ≤ t,-46,1,0.11555284071713685
Sum of contribution of events > t,-47,1,0.0028200979009270666
Sum of contribution of events ≤ t,-47,1,0.11549167690426111
Sum of contribution of events > t,-48,1,0.0028812617138028146
Sum of contribution of events ≤ t,-48,1,0.11543051309138537
Sum of contribution of events > t,-49,1,0.002942425526678562
Sum of contribution of events ≤ t,-49,1,0.11536934927850961
Sum of contribution of events > t,-50,1,0.0030035893395543097
Sum of contribution of events ≤ t,-50,1,0.11530818546563387
