Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-1,1,2.4754740297794344e-07
Sum of contribution of events ≤ t,-1,1,0.14647157956846057
Sum of contribution of events > t,-2,0,6.871968507766723e-07
Sum of contribution of events ≤ t,-2,0,0.14647113991901278
Sum of contribution of events > t,-3,0,1.295175403356552e-06
Sum of contribution of events ≤ t,-3,0,0.1464705319404602
Sum of contribution of events > t,-4,0,2.054588869214058e-06
Sum of contribution of events ≤ t,-4,0,0.14646977252699434
Sum of contribution of events > t,-5,0,2.9514897614717483e-06
Sum of contribution of events ≤ t,-5,0,0.14646887562610209
Sum of contribution of events > t,-6,0,3.973901271820069e-06
Sum of contribution of events ≤ t,-6,0,0.14646785321459174
Sum of contribution of events > t,-7,0,5.1115080714225765e-06
Sum of contribution of events ≤ t,-7,0,0.14646671560779215
Sum of contribution of events > t,-8,0,6.3553676009178165e-06
Sum of contribution of events ≤ t,-8,0,0.14646547174826263
Sum of contribution of events > t,-9,0,7.697723805904389e-06
Sum of contribution of events ≤ t,-9,0,0.14646412939205766
Sum of contribution of events > t,-10,0,9.131774306297302e-06
Sum of contribution of events ≤ t,-10,0,0.14646269534155726
Sum of contribution of events > t,-11,0,1.0651668533682823e-05
Sum of contribution of events ≤ t,-11,0,0.14646117544732987
Sum of contribution of events > t,-12,0,1.2252233922481538e-05
Sum of contribution of events ≤ t,-12,0,0.14645957488194108
Sum of contribution of events > t,-13,0,1.3929048553109168e-05
Sum of contribution of events ≤ t,-13,0,0.14645789806731047
Sum of contribution of events > t,-14,0,1.5678172931075097e-05
Sum of contribution of events ≤ t,-14,0,0.1464561489429325
Sum of contribution of events > t,-15,0,1.749643124639988e-05
Sum of contribution of events ≤ t,-15,0,0.14645433068461716
Sum of contribution of events > t,-16,0,1.9380657002329826e-05
Sum of contribution of events ≤ t,-16,0,0.14645244645886124
Sum of contribution of events > t,-17,0,2.1328451111912727e-05
Sum of contribution of events ≤ t,-17,0,0.14645049866475165
Sum of contribution of events > t,-18,0,2.3337671533226965e-05
Sum of contribution of events ≤ t,-18,0,0.14644848944433034
Sum of contribution of events > t,-19,0,2.5406474247574805e-05
Sum of contribution of events ≤ t,-19,0,0.14644642064161598
Sum of contribution of events > t,-20,0,2.7533145621418954e-05
Sum of contribution of events ≤ t,-20,0,0.14644429397024214
Sum of contribution of events > t,-21,0,2.9716519638895988e-05
Sum of contribution of events ≤ t,-21,0,0.14644211059622467
Sum of contribution of events > t,-22,0,3.195543214678764e-05
Sum of contribution of events ≤ t,-22,0,0.14643987168371678
Sum of contribution of events > t,-23,0,3.4249017015099524e-05
Sum of contribution of events ≤ t,-23,0,0.14643757809884847
Sum of contribution of events > t,-24,0,3.6596331745386126e-05
Sum of contribution of events ≤ t,-24,0,0.1464352307841182
Sum of contribution of events > t,-25,0,3.899672068655491e-05
Sum of contribution of events ≤ t,-25,0,0.14643283039517702
Sum of contribution of events > t,-26,0,4.145006835460663e-05
Sum of contribution of events ≤ t,-26,0,0.14643037704750894
Sum of contribution of events > t,-27,0,4.3955782428383824e-05
Sum of contribution of events ≤ t,-27,0,0.14642787133343518
Sum of contribution of events > t,-28,0,4.651350528001785e-05
Sum of contribution of events ≤ t,-28,0,0.14642531361058356
Sum of contribution of events > t,-29,0,4.9123022705316547e-05
Sum of contribution of events ≤ t,-29,0,0.14642270409315825
Sum of contribution of events > t,-30,0,5.178453586995602e-05
Sum of contribution of events ≤ t,-30,0,0.1464200425799936
Sum of contribution of events > t,-31,0,5.4497767239809036e-05
Sum of contribution of events ≤ t,-31,0,0.14641732934862375
Sum of contribution of events > t,-32,0,5.726250633597374e-05
Sum of contribution of events ≤ t,-32,0,0.1464145646095276
Sum of contribution of events > t,-33,0,6.0079380869865416e-05
Sum of contribution of events ≤ t,-33,0,0.14641174773499369
Sum of contribution of events > t,-34,0,6.294800527393818e-05
Sum of contribution of events ≤ t,-34,0,0.1464088791105896
Sum of contribution of events > t,-35,0,6.586875952780247e-05
Sum of contribution of events ≤ t,-35,0,0.14640595835633577
Sum of contribution of events > t,-36,0,6.884163059294224e-05
Sum of contribution of events ≤ t,-36,0,0.14640298548527061
Sum of contribution of events > t,-37,0,7.186693511903286e-05
Sum of contribution of events ≤ t,-37,0,0.14639996018074453
Sum of contribution of events > t,-38,0,7.494468986988068e-05
Sum of contribution of events ≤ t,-38,0,0.1463968824259937
Sum of contribution of events > t,-39,0,7.807533629238606e-05
Sum of contribution of events ≤ t,-39,0,0.14639375177957117
Sum of contribution of events > t,-40,0,8.125887438654899e-05
Sum of contribution of events ≤ t,-40,0,0.146390568241477
Sum of contribution of events > t,-41,0,8.449563942849635e-05
Sum of contribution of events ≤ t,-41,0,0.14638733147643507
Sum of contribution of events > t,-42,0,8.778575621545315e-05
Sum of contribution of events ≤ t,-42,0,0.1463840413596481
Sum of contribution of events > t,-43,0,9.112947434186936e-05
Sum of contribution of events ≤ t,-43,0,0.1463806976415217
Sum of contribution of events > t,-44,0,9.452727250754833e-05
Sum of contribution of events ≤ t,-44,0,0.146377299843356
Sum of contribution of events > t,-45,0,9.797896072268485e-05
Sum of contribution of events ≤ t,-45,0,0.14637384815514087
Sum of contribution of events > t,-46,0,0.00010148478113114834
Sum of contribution of events ≤ t,-46,0,0.14637034233473242
Sum of contribution of events > t,-47,0,0.00010504504665732383
Sum of contribution of events ≤ t,-47,0,0.14636678206920622
Sum of contribution of events > t,-48,0,0.00010866000317037105
Sum of contribution of events ≤ t,-48,0,0.1463631671126932
Sum of contribution of events > t,-49,0,0.00011233000084757805
Sum of contribution of events ≤ t,-49,0,0.14635949711501597
Sum of contribution of events > t,-50,0,0.00011605447344481945
Sum of contribution of events ≤ t,-50,0,0.14635577264241875
Sum of contribution of events > t,-51,0,0.00011983430758118629
Sum of contribution of events ≤ t,-51,0,0.14635199280828237
Sum of contribution of events > t,-52,0,0.00012366918474435807
Sum of contribution of events ≤ t,-52,0,0.14634815793111922
Sum of contribution of events > t,-53,0,0.00012755980528891087
Sum of contribution of events ≤ t,-53,0,0.14634426731057465
Sum of contribution of events > t,-54,0,0.00013150561042129993
Sum of contribution of events ≤ t,-54,0,0.14634032150544227
Sum of contribution of events > t,-55,0,0.00013550728000700474
Sum of contribution of events ≤ t,-55,0,0.14633631983585654
Sum of contribution of events > t,-56,0,0.00013956422545015812
Sum of contribution of events ≤ t,-56,0,0.1463322628904134
Sum of contribution of events > t,-57,0,0.00014367725513875484
Sum of contribution of events ≤ t,-57,0,0.14632814986072482
Sum of contribution of events > t,-58,0,0.00014784518443048
Sum of contribution of events ≤ t,-58,0,0.1463239819314331
Sum of contribution of events > t,-59,0,0.00015206964500248432
Sum of contribution of events ≤ t,-59,0,0.14631975747086107
Sum of contribution of events > t,-60,0,0.00015634963661432266
Sum of contribution of events ≤ t,-60,0,0.14631547747924925
Sum of contribution of events > t,-61,0,0.00016068528033792972
Sum of contribution of events ≤ t,-61,0,0.14631114183552563
Sum of contribution of events > t,-62,0,0.0001650768332183361
Sum of contribution of events ≤ t,-62,0,0.14630675028264523
Sum of contribution of events > t,-63,0,0.00016952473111450672
Sum of contribution of events ≤ t,-63,0,0.14630230238474906
Sum of contribution of events > t,-64,0,0.00017402745597064494
Sum of contribution of events ≤ t,-64,0,0.14629779965989292
Sum of contribution of events > t,-65,0,0.0001785857155919075
Sum of contribution of events ≤ t,-65,0,0.14629324140027167
Sum of contribution of events > t,-66,0,0.0001832000557333231
Sum of contribution of events ≤ t,-66,0,0.14628862706013024
Sum of contribution of events > t,-67,0,0.000187869755551219
Sum of contribution of events ≤ t,-67,0,0.14628395736031236
Sum of contribution of events > t,-68,0,0.00019259463623166084
Sum of contribution of events ≤ t,-68,0,0.1462792324796319
Sum of contribution of events > t,-69,0,0.00019737496972084046
Sum of contribution of events ≤ t,-69,0,0.1462744521461427
Sum of contribution of events > t,-70,0,0.0002022104002535343
Sum of contribution of events ≤ t,-70,0,0.14626961671561003
Sum of contribution of events > t,-71,0,0.0002071009986102581
Sum of contribution of events ≤ t,-71,0,0.1462647261172533
Sum of contribution of events > t,-72,0,0.0002120463717728853
Sum of contribution of events ≤ t,-72,0,0.14625978074409068
Sum of contribution of events > t,-73,0,0.00021704636327922344
Sum of contribution of events ≤ t,-73,0,0.14625478075258433
Sum of contribution of events > t,-74,0,0.0002221008315682411
Sum of contribution of events ≤ t,-74,0,0.14624972628429533
Sum of contribution of events > t,-75,0,0.00022721023298799992
Sum of contribution of events ≤ t,-75,0,0.14624461688287557
Sum of contribution of events > t,-76,0,0.0002323724888265133
Sum of contribution of events ≤ t,-76,0,0.14623945462703705
Sum of contribution of events > t,-77,0,0.00023758939281105996
Sum of contribution of events ≤ t,-77,0,0.1462342377230525
Sum of contribution of events > t,-78,0,0.00024285959266126157
Sum of contribution of events ≤ t,-78,0,0.1462289675232023
Sum of contribution of events > t,-79,0,0.00024818377569317817
Sum of contribution of events ≤ t,-79,0,0.14622364334017038
Sum of contribution of events > t,-80,0,0.0002535614799708128
Sum of contribution of events ≤ t,-80,0,0.14621826563589274
Sum of contribution of events > t,-81,0,0.0002589919865131378
Sum of contribution of events ≤ t,-81,0,0.14621283512935043
Sum of contribution of events > t,-82,0,0.00026447498239576814
Sum of contribution of events ≤ t,-82,0,0.1462073521334678
Sum of contribution of events > t,-83,0,0.0002700103111565113
Sum of contribution of events ≤ t,-83,0,0.14620181680470706
Sum of contribution of events > t,-84,0,0.0002755975313484669
Sum of contribution of events ≤ t,-84,0,0.14619622958451509
Sum of contribution of events > t,-85,0,0.000281237805262208
Sum of contribution of events ≤ t,-85,0,0.14619058931060136
Sum of contribution of events > t,-86,0,0.00028692844696342947
Sum of contribution of events ≤ t,-86,0,0.14618489866890014
Sum of contribution of events > t,-87,0,0.0002926709316670895
Sum of contribution of events ≤ t,-87,0,0.14617915618419647
Sum of contribution of events > t,-88,0,0.0002984646633267403
Sum of contribution of events ≤ t,-88,0,0.14617336245253681
Sum of contribution of events > t,-89,0,0.00030430911667644975
Sum of contribution of events ≤ t,-89,0,0.14616751799918712
Sum of contribution of events > t,-90,0,0.0003102035038173199
Sum of contribution of events ≤ t,-90,0,0.14616162361204624
Sum of contribution of events > t,-91,0,0.00031614869832992555
Sum of contribution of events ≤ t,-91,0,0.14615567841753363
Sum of contribution of events > t,-92,0,0.0003221437726169825
Sum of contribution of events ≤ t,-92,0,0.14614968334324657
Sum of contribution of events > t,-93,0,0.00032818870060145856
Sum of contribution of events ≤ t,-93,0,0.1461436384152621
Sum of contribution of events > t,-94,0,0.00033428276516497135
Sum of contribution of events ≤ t,-94,0,0.1461375443506986
Sum of contribution of events > t,-95,0,0.0003404256105422974
Sum of contribution of events ≤ t,-95,0,0.14613140150532125
