Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-1,1,6.491467356681823e-07
Sum of contribution of events ≤ t,-1,1,0.3036202639043331
Sum of contribution of events > t,-2,0,2.884024754166603e-06
Sum of contribution of events ≤ t,-2,0,0.30361802902631463
Sum of contribution of events > t,-3,0,7.407480850815773e-06
Sum of contribution of events ≤ t,-3,0,0.303613505570218
Sum of contribution of events > t,-4,0,1.4695249497890473e-05
Sum of contribution of events ≤ t,-4,0,0.3036062178015709
Sum of contribution of events > t,-5,0,2.5059383362531663e-05
Sum of contribution of events ≤ t,-5,0,0.30359585366770625
Sum of contribution of events > t,-6,1,3.869624063372612e-05
Sum of contribution of events ≤ t,-6,1,0.30358221681043507
Sum of contribution of events > t,-7,1,5.5720457807183264e-05
Sum of contribution of events ≤ t,-7,1,0.3035651925932616
Sum of contribution of events > t,-8,1,7.618855498731137e-05
Sum of contribution of events ≤ t,-8,1,0.3035447244960815
Sum of contribution of events > t,-9,1,0.00010011606849730015
Sum of contribution of events ≤ t,-9,1,0.3035207969825715
Sum of contribution of events > t,-10,1,0.00012748969346284867
Sum of contribution of events ≤ t,-10,1,0.30349342335760593
Sum of contribution of events > t,-11,1,0.00015827557258307935
Sum of contribution of events ≤ t,-11,1,0.30346263747848573
Sum of contribution of events > t,-12,1,0.0001924260463565588
Sum of contribution of events ≤ t,-12,1,0.3034284870047122
Sum of contribution of events > t,-13,1,0.00022988365218043328
Sum of contribution of events ≤ t,-13,1,0.30339102939888835
Sum of contribution of events > t,-14,1,0.00027058463543653486
Sum of contribution of events ≤ t,-14,1,0.30335032841563225
Sum of contribution of events > t,-15,1,0.00031446097791194914
Sum of contribution of events ≤ t,-15,1,0.3033064520731568
Sum of contribution of events > t,-16,1,0.0003614420797675848
Sum of contribution of events ≤ t,-16,1,0.3032594709713012
Sum of contribution of events > t,-17,1,0.00041145649552345277
Sum of contribution of events ≤ t,-17,1,0.3032094565555453
Sum of contribution of events > t,-18,1,0.0004644317012280226
Sum of contribution of events ≤ t,-18,1,0.30315648134984075
Sum of contribution of events > t,-19,1,0.0005202960148453712
Sum of contribution of events ≤ t,-19,1,0.30310061703622343
Sum of contribution of events > t,-20,1,0.0005789775811135769
Sum of contribution of events ≤ t,-20,1,0.3030419354699552
Sum of contribution of events > t,-21,1,0.0006404063571244478
Sum of contribution of events ≤ t,-21,1,0.30298050669394433
Sum of contribution of events > t,-22,1,0.0007045127078890801
Sum of contribution of events ≤ t,-22,1,0.3029164003431797
Sum of contribution of events > t,-23,1,0.0007712286245077849
Sum of contribution of events ≤ t,-23,1,0.302849684426561
Sum of contribution of events > t,-24,1,0.0008404874131083489
Sum of contribution of events ≤ t,-24,1,0.3027804256379604
Sum of contribution of events > t,-25,1,0.0009122236296534538
Sum of contribution of events ≤ t,-25,1,0.3027086894214153
Sum of contribution of events > t,-26,1,0.000986373608931899
Sum of contribution of events ≤ t,-26,1,0.30263453944213686
Sum of contribution of events > t,-27,1,0.0010628750808537007
Sum of contribution of events ≤ t,-27,1,0.3025580379702151
Sum of contribution of events > t,-28,1,0.0011416673250496388
Sum of contribution of events ≤ t,-28,1,0.30247924572601914
Sum of contribution of events > t,-29,1,0.001222690775990486
Sum of contribution of events ≤ t,-29,1,0.3023982222750783
Sum of contribution of events > t,-30,1,0.001305888008326292
Sum of contribution of events ≤ t,-30,1,0.3023150250427425
Sum of contribution of events > t,-31,1,0.001391202436760068
Sum of contribution of events ≤ t,-31,1,0.3022297106143087
Sum of contribution of events > t,-32,1,0.0014785796031355858
Sum of contribution of events ≤ t,-32,1,0.3021423334479332
Sum of contribution of events > t,-33,1,0.001567965529859066
Sum of contribution of events ≤ t,-33,1,0.3020529475212097
Sum of contribution of events > t,-34,1,0.0016593079809099436
Sum of contribution of events ≤ t,-34,1,0.30196160507015884
Sum of contribution of events > t,-35,1,0.0017525569722056389
Sum of contribution of events ≤ t,-35,1,0.30186835607886314
Sum of contribution of events > t,-36,1,0.0018476628232747317
Sum of contribution of events ≤ t,-36,1,0.30177325022779405
Sum of contribution of events > t,-37,1,0.0019445775803178548
Sum of contribution of events ≤ t,-37,1,0.3016763354707509
Sum of contribution of events > t,-38,1,0.0020432540997862817
Sum of contribution of events ≤ t,-38,1,0.3015776589512825
Sum of contribution of events > t,-39,1,0.002143647147342563
Sum of contribution of events ≤ t,-39,1,0.3014772659037262
Sum of contribution of events > t,-40,1,0.0022457125671207904
Sum of contribution of events ≤ t,-40,1,0.301375200483948
Sum of contribution of events > t,-41,1,0.002349407237023115
Sum of contribution of events ≤ t,-41,1,0.30127150581404566
Sum of contribution of events > t,-42,1,0.0024546883441507817
Sum of contribution of events ≤ t,-42,1,0.301166224706918
Sum of contribution of events > t,-43,1,0.0025615160539746284
Sum of contribution of events ≤ t,-43,1,0.30105939699709416
Sum of contribution of events > t,-44,1,0.0026698500402271745
Sum of contribution of events ≤ t,-44,1,0.3009510630108416
Sum of contribution of events > t,-45,1,0.0027796515338122845
Sum of contribution of events ≤ t,-45,1,0.3008412615172565
Sum of contribution of events > t,-46,1,0.0028908833544701337
Sum of contribution of events ≤ t,-46,1,0.3007300296965986
Sum of contribution of events > t,-47,1,0.0030035080891102554
Sum of contribution of events ≤ t,-47,1,0.30061740496195855
Sum of contribution of events > t,-48,1,0.003117490742355585
Sum of contribution of events ≤ t,-48,1,0.3005034223087132
Sum of contribution of events > t,-49,1,0.003232795575633645
Sum of contribution of events ≤ t,-49,1,0.30038811747543515
Sum of contribution of events > t,-50,1,0.0033493900634348392
Sum of contribution of events ≤ t,-50,1,0.30027152298763393
Sum of contribution of events > t,-51,1,0.0034672407954931257
Sum of contribution of events ≤ t,-51,1,0.30015367225557565
Sum of contribution of events > t,-52,1,0.0035863161124289034
Sum of contribution of events ≤ t,-52,1,0.3000345969386399
Sum of contribution of events > t,-53,1,0.0037065837793052196
Sum of contribution of events ≤ t,-53,1,0.29991432927176354
Sum of contribution of events > t,-54,1,0.003828013861551881
Sum of contribution of events ≤ t,-54,1,0.2997928991895169
Sum of contribution of events > t,-55,1,0.003950577383860946
Sum of contribution of events ≤ t,-55,1,0.29967033566720785
Sum of contribution of events > t,-56,1,0.0040742456316947935
Sum of contribution of events ≤ t,-56,1,0.29954666741937397
Sum of contribution of events > t,-57,1,0.004198990104719996
Sum of contribution of events ≤ t,-57,1,0.2994219229463488
Sum of contribution of events > t,-58,1,0.004324782855808735
Sum of contribution of events ≤ t,-58,1,0.29929613019526
Sum of contribution of events > t,-59,1,0.004451598778367043
Sum of contribution of events ≤ t,-59,1,0.2991693142727017
Sum of contribution of events > t,-60,1,0.004579410685226321
Sum of contribution of events ≤ t,-60,1,0.2990415023658425
Sum of contribution of events > t,-61,1,0.004708195738494396
Sum of contribution of events ≤ t,-61,1,0.2989127173125744
Sum of contribution of events > t,-62,1,0.004837927140295506
Sum of contribution of events ≤ t,-62,1,0.2987829859107733
Sum of contribution of events > t,-63,1,0.004968582212924957
Sum of contribution of events ≤ t,-63,1,0.2986523308381438
Sum of contribution of events > t,-64,1,0.005100137036293745
Sum of contribution of events ≤ t,-64,1,0.29852077601477506
Sum of contribution of events > t,-65,1,0.00523256979137659
Sum of contribution of events ≤ t,-65,1,0.2983883432596922
Sum of contribution of events > t,-66,1,0.0053658581618219615
Sum of contribution of events ≤ t,-66,1,0.2982550548892468
Sum of contribution of events > t,-67,1,0.005499981103464961
Sum of contribution of events ≤ t,-67,1,0.2981209319476038
Sum of contribution of events > t,-68,1,0.005634915960952639
Sum of contribution of events ≤ t,-68,1,0.29798599709011614
Sum of contribution of events > t,-69,1,0.005770645210519433
Sum of contribution of events ≤ t,-69,1,0.29785026784054935
Sum of contribution of events > t,-70,1,0.0059071482475847
Sum of contribution of events ≤ t,-70,1,0.2977137648034841
Sum of contribution of events > t,-71,1,0.006044404730200768
Sum of contribution of events ≤ t,-71,1,0.297576508320868
Sum of contribution of events > t,-72,1,0.006182396674528718
Sum of contribution of events ≤ t,-72,1,0.29743851637654006
Sum of contribution of events > t,-73,1,0.006321105880662799
Sum of contribution of events ≤ t,-73,1,0.297299807170406
Sum of contribution of events > t,-74,1,0.006460514547303319
Sum of contribution of events ≤ t,-74,1,0.29716039850376547
Sum of contribution of events > t,-75,1,0.006600605148822069
Sum of contribution of events ≤ t,-75,1,0.2970203079022467
Sum of contribution of events > t,-76,1,0.0067413613256067035
Sum of contribution of events ≤ t,-76,1,0.2968795517254621
Sum of contribution of events > t,-77,1,0.00688276631757617
Sum of contribution of events ≤ t,-77,1,0.29673814673349264
Sum of contribution of events > t,-78,1,0.007024804055690765
Sum of contribution of events ≤ t,-78,1,0.296596108995378
Sum of contribution of events > t,-79,1,0.007167459715157747
Sum of contribution of events ≤ t,-79,1,0.29645345333591105
Sum of contribution of events > t,-80,1,0.00731071662157774
Sum of contribution of events ≤ t,-80,1,0.296310196429491
Sum of contribution of events > t,-81,1,0.007454561188817024
Sum of contribution of events ≤ t,-81,1,0.29616635186225176
Sum of contribution of events > t,-82,1,0.007598979184404015
Sum of contribution of events ≤ t,-82,1,0.29602193386666475
Sum of contribution of events > t,-83,1,0.00774395665153861
Sum of contribution of events ≤ t,-83,1,0.29587695639953016
Sum of contribution of events > t,-84,1,0.007889478014782072
Sum of contribution of events ≤ t,-84,1,0.29573143503628674
Sum of contribution of events > t,-85,1,0.008035532411187887
Sum of contribution of events ≤ t,-85,1,0.2955853806398809
Sum of contribution of events > t,-86,1,0.008182106256484986
Sum of contribution of events ≤ t,-86,1,0.2954388067945838
Sum of contribution of events > t,-87,1,0.008329186135903001
Sum of contribution of events ≤ t,-87,1,0.2952917269151658
Sum of contribution of events > t,-88,1,0.008476761061698198
Sum of contribution of events ≤ t,-88,1,0.2951441519893706
Sum of contribution of events > t,-89,1,0.008624816795811056
Sum of contribution of events ≤ t,-89,1,0.29499609625525774
Sum of contribution of events > t,-90,1,0.008773344172164797
Sum of contribution of events ≤ t,-90,1,0.294847568878904
Sum of contribution of events > t,-91,1,0.008922330213710666
Sum of contribution of events ≤ t,-91,1,0.2946985828373581
Sum of contribution of events > t,-92,1,0.009071764739230275
Sum of contribution of events ≤ t,-92,1,0.2945491483118385
Sum of contribution of events > t,-93,1,0.009221636900678277
Sum of contribution of events ≤ t,-93,1,0.2943992761503905
Sum of contribution of events > t,-94,1,0.009371936062350868
Sum of contribution of events ≤ t,-94,1,0.29424897698871794
Sum of contribution of events > t,-95,1,0.009522651627659797
Sum of contribution of events ≤ t,-95,1,0.294098261423409
Sum of contribution of events > t,-96,1,0.0096737728882581
Sum of contribution of events ≤ t,-96,1,0.2939471401628107
Sum of contribution of events > t,-97,1,0.009825293401256204
Sum of contribution of events ≤ t,-97,1,0.2937956196498126
Sum of contribution of events > t,-98,1,0.009977200051769615
Sum of contribution of events ≤ t,-98,1,0.29364371299929914
Sum of contribution of events > t,-99,1,0.010129484625533224
Sum of contribution of events ≤ t,-99,1,0.29349142842553555
Sum of contribution of events > t,-100,1,0.010282139413058758
Sum of contribution of events ≤ t,-100,1,0.29333877363801003
Sum of contribution of events > t,-101,1,0.010435154013335704
Sum of contribution of events ≤ t,-101,1,0.2931857590377331
Sum of contribution of events > t,-102,1,0.01058852074854076
Sum of contribution of events ≤ t,-102,1,0.29303239230252803
Sum of contribution of events > t,-103,1,0.01074223099090159
Sum of contribution of events ≤ t,-103,1,0.2928786820601672
Sum of contribution of events > t,-104,1,0.01089627593755722
Sum of contribution of events ≤ t,-104,1,0.29272463711351154
Sum of contribution of events > t,-105,1,0.011050649477168918
Sum of contribution of events ≤ t,-105,1,0.29257026357389987
Sum of contribution of events > t,-106,1,0.011205342615023255
Sum of contribution of events ≤ t,-106,1,0.29241557043604555
Sum of contribution of events > t,-107,1,0.011360348423942923
Sum of contribution of events ≤ t,-107,1,0.29226056462712585
Sum of contribution of events > t,-108,1,0.011515658108517528
Sum of contribution of events ≤ t,-108,1,0.29210525494255124
Sum of contribution of events > t,-109,1,0.011671266937628388
Sum of contribution of events ≤ t,-109,1,0.2919496461134404
Sum of contribution of events > t,-110,1,0.011827166229486465
Sum of contribution of events ≤ t,-110,1,0.2917937468215823
Sum of contribution of events > t,-111,1,0.01198334814980626
Sum of contribution of events ≤ t,-111,1,0.2916375649012625
