Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-1,1,3.5289674997329715e-08
Sum of contribution of events ≤ t,-1,1,0.09545401496067643
Sum of contribution of events > t,-2,0,5.456991493701935e-08
Sum of contribution of events ≤ t,-2,0,0.09545403413660825
Sum of contribution of events > t,-3,0,1.2864544987678528e-07
Sum of contribution of events ≤ t,-3,0,0.09545410811528564
Sum of contribution of events > t,-4,0,2.401936799287796e-07
Sum of contribution of events ≤ t,-4,0,0.09545421956293285
Sum of contribution of events > t,-5,0,3.722645342350006e-07
Sum of contribution of events ≤ t,-5,0,0.0954543515369296
Sum of contribution of events > t,-6,0,5.11685386300087e-07
Sum of contribution of events ≤ t,-6,0,0.09545449084602296
Sum of contribution of events > t,-7,0,6.489325314760208e-07
Sum of contribution of events ≤ t,-7,0,0.0954546279925853
Sum of contribution of events > t,-8,0,7.773283869028091e-07
Sum of contribution of events ≤ t,-8,0,0.09545475628785789
Sum of contribution of events > t,-9,0,8.922163397073746e-07
Sum of contribution of events ≤ t,-9,0,0.09545487106777728
Sum of contribution of events > t,-10,0,9.903274476528168e-07
Sum of contribution of events ≤ t,-10,0,0.09545496907830238
Sum of contribution of events > t,-11,0,1.0694153606891633e-06
Sum of contribution of events ≤ t,-11,0,0.09545504806563258
Sum of contribution of events > t,-12,0,1.1279471218585968e-06
Sum of contribution of events ≤ t,-12,0,0.09545510649308563
Sum of contribution of events > t,-13,0,1.1648219078779221e-06
Sum of contribution of events ≤ t,-13,0,0.09545514325983823
Sum of contribution of events > t,-14,0,1.179210841655731e-06
Sum of contribution of events ≤ t,-14,0,0.09545515754818916
Sum of contribution of events > t,-15,0,1.1864006519317626e-06
Sum of contribution of events ≤ t,-15,0,0.09545514878258109
Sum of contribution of events > t,-16,0,1.2170895934104919e-06
Sum of contribution of events ≤ t,-16,0,0.0954551165252924
Sum of contribution of events > t,-17,0,1.271616667509079e-06
Sum of contribution of events ≤ t,-17,0,0.09545506040379405
Sum of contribution of events > t,-18,0,1.3502966612577437e-06
Sum of contribution of events ≤ t,-18,0,0.0954549801144749
Sum of contribution of events > t,-19,0,1.453414559364319e-06
Sum of contribution of events ≤ t,-19,0,0.09545487537607551
Sum of contribution of events > t,-20,0,1.5812404453754426e-06
Sum of contribution of events ≤ t,-20,0,0.09545474591478706
Sum of contribution of events > t,-21,0,1.7340444028377532e-06
Sum of contribution of events ≤ t,-21,0,0.09545462445169688
Sum of contribution of events > t,-22,0,1.9120685756206514e-06
Sum of contribution of events ≤ t,-22,0,0.09545448452606797
Sum of contribution of events > t,-23,0,2.115581184625626e-06
Sum of contribution of events ≤ t,-23,0,0.09545424300059677
Sum of contribution of events > t,-24,0,2.3448821157217024e-06
Sum of contribution of events ≤ t,-24,0,0.0954539091270417
Sum of contribution of events > t,-25,0,2.6001930236816408e-06
Sum of contribution of events ≤ t,-25,0,0.09545350625365973
Sum of contribution of events > t,-26,0,2.8818733990192413e-06
Sum of contribution of events ≤ t,-26,0,0.09545300232991576
Sum of contribution of events > t,-27,0,3.1901393085718155e-06
