Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-1,1,0.00011424305289983749
Sum of contribution of events ≤ t,-1,1,0.14941851264983416
Sum of contribution of events > t,-2,1,0.0003028547167778015
Sum of contribution of events ≤ t,-2,1,0.1492299009859562
Sum of contribution of events > t,-3,1,0.0005356342792510986
Sum of contribution of events ≤ t,-3,1,0.1489971214234829
Sum of contribution of events > t,-4,1,0.0007936376929283143
Sum of contribution of events ≤ t,-4,1,0.1487391180098057
Sum of contribution of events > t,-5,1,0.0010656886398792266
Sum of contribution of events ≤ t,-5,1,0.14846706703305246
Sum of contribution of events > t,-6,1,0.0013453534990549088
Sum of contribution of events ≤ t,-6,1,0.14818740211427212
Sum of contribution of events > t,-7,1,0.0016289622187614441
Sum of contribution of events ≤ t,-7,1,0.14790379333496093
Sum of contribution of events > t,-8,1,0.0019144303053617478
Sum of contribution of events ≤ t,-8,1,0.14761832524836063
Sum of contribution of events > t,-9,1,0.0022005779147148134
Sum of contribution of events ≤ t,-9,1,0.14733217763900758
Sum of contribution of events > t,-10,1,0.002486739903688431
Sum of contribution of events ≤ t,-10,1,0.14704601565003395
Sum of contribution of events > t,-11,1,0.002772542603313923
Sum of contribution of events ≤ t,-11,1,0.14676021295040845
Sum of contribution of events > t,-12,1,0.0030577767714858057
Sum of contribution of events ≤ t,-12,1,0.1464749787822366
Sum of contribution of events > t,-13,1,0.0033423242419958117
Sum of contribution of events ≤ t,-13,1,0.14619043131172657
Sum of contribution of events > t,-14,1,0.0036261181607842446
Sum of contribution of events ≤ t,-14,1,0.14590663739293813
Sum of contribution of events > t,-15,1,0.00390911864489317
Sum of contribution of events ≤ t,-15,1,0.1456236369088292
Sum of contribution of events > t,-16,1,0.004191301114857196
Sum of contribution of events ≤ t,-16,1,0.14534145443886518
Sum of contribution of events > t,-17,1,0.00447264825552702
Sum of contribution of events ≤ t,-17,1,0.14506010729819535
Sum of contribution of events > t,-18,1,0.004753147318959236
Sum of contribution of events ≤ t,-18,1,0.14477960823476316
Sum of contribution of events > t,-19,1,0.005032787062227726
Sum of contribution of events ≤ t,-19,1,0.14449996849149466
Sum of contribution of events > t,-20,1,0.0053115574046969415
Sum of contribution of events ≤ t,-20,1,0.14422119814902545
Sum of contribution of events > t,-21,1,0.005589448787271976
Sum of contribution of events ≤ t,-21,1,0.1439433067664504
Sum of contribution of events > t,-22,1,0.0058664513677358626
Sum of contribution of events ≤ t,-22,1,0.14366630418598653
Sum of contribution of events > t,-23,1,0.00614255627989769
Sum of contribution of events ≤ t,-23,1,0.14339019927382468
Sum of contribution of events > t,-24,1,0.00641775331646204
Sum of contribution of events ≤ t,-24,1,0.14311500223726034
Sum of contribution of events > t,-25,1,0.006692033469676972
Sum of contribution of events ≤ t,-25,1,0.1428407220840454
Sum of contribution of events > t,-26,1,0.00696538706868887
Sum of contribution of events ≤ t,-26,1,0.1425673684850335
Sum of contribution of events > t,-27,1,0.007237804628908634
Sum of contribution of events ≤ t,-27,1,0.14229495104402304
Sum of contribution of events > t,-28,1,0.007509276457130909
Sum of contribution of events ≤ t,-28,1,0.1420234793946147
Sum of contribution of events > t,-29,1,0.007779792569577694
Sum of contribution of events ≤ t,-29,1,0.1417529633715749
Sum of contribution of events > t,-30,1,0.008049343839287758
Sum of contribution of events ≤ t,-30,1,0.14148341228067876
Sum of contribution of events > t,-31,1,0.008317919880151748
Sum of contribution of events ≤ t,-31,1,0.1412148365676403
Sum of contribution of events > t,-32,1,0.008585511237382888
Sum of contribution of events ≤ t,-32,1,0.14094724550843238
Sum of contribution of events > t,-33,1,0.008852107927203179
Sum of contribution of events ≤ t,-33,1,0.14068064917623996
Sum of contribution of events > t,-34,1,0.009117700293660163
Sum of contribution of events ≤ t,-34,1,0.1404150572270155
Sum of contribution of events > t,-35,1,0.009382278092205525
Sum of contribution of events ≤ t,-35,1,0.1401504799053073
Sum of contribution of events > t,-36,1,0.009645831421017647
Sum of contribution of events ≤ t,-36,1,0.13988692690432072
Sum of contribution of events > t,-37,1,0.0099083504229784
Sum of contribution of events ≤ t,-37,1,0.13962440867722034
Sum of contribution of events > t,-38,1,0.01016982487589121
Sum of contribution of events ≤ t,-38,1,0.1393629348501563
Sum of contribution of events > t,-39,1,0.010430244639515876
Sum of contribution of events ≤ t,-39,1,0.1391025155633688
Sum of contribution of events > t,-40,1,0.01068960005044937
Sum of contribution of events ≤ t,-40,1,0.138843161046505
Sum of contribution of events > t,-41,1,0.010947879984974861
Sum of contribution of events ≤ t,-41,1,0.13858488161861895
Sum of contribution of events > t,-42,1,0.011205075182020664
Sum of contribution of events ≤ t,-42,1,0.1383276870176196
Sum of contribution of events > t,-43,1,0.011461174972355366
Sum of contribution of events ≤ t,-43,1,0.138071587882936
Sum of contribution of events > t,-44,1,0.011716168999671936
Sum of contribution of events ≤ t,-44,1,0.13781659433245658
Sum of contribution of events > t,-45,1,0.01197004695981741
Sum of contribution of events ≤ t,-45,1,0.1375627171471715
Sum of contribution of events > t,-46,1,0.012222798705101014
Sum of contribution of events ≤ t,-46,1,0.1373099663555622
Sum of contribution of events > t,-47,1,0.012474413737654686
Sum of contribution of events ≤ t,-47,1,0.1370583522170782
Sum of contribution of events > t,-48,1,0.012724881418049335
Sum of contribution of events ≤ t,-48,1,0.13680788537114857
Sum of contribution of events > t,-49,1,0.012974191665649414
Sum of contribution of events ≤ t,-49,1,0.13655857622623443
Sum of contribution of events > t,-50,1,0.01322233371436596
Sum of contribution of events ≤ t,-50,1,0.13631043507158755
Sum of contribution of events > t,-51,1,0.013469296984374523
Sum of contribution of events ≤ t,-51,1,0.1360634724870324
Sum of contribution of events > t,-52,1,0.013715071126818657
Sum of contribution of events ≤ t,-52,1,0.1358176990300417
Sum of contribution of events > t,-53,1,0.013959645554423332
Sum of contribution of events ≤ t,-53,1,0.13557312540709973
Sum of contribution of events > t,-54,1,0.014203009590506554
Sum of contribution of events ≤ t,-54,1,0.13532976241409778
Sum of contribution of events > t,-55,1,0.01444515261799097
Sum of contribution of events ≤ t,-55,1,0.1350876202210784
Sum of contribution of events > t,-56,1,0.014686063803732396
Sum of contribution of events ≤ t,-56,1,0.13484670966118575
Sum of contribution of events > t,-57,1,0.01492573271691799
Sum of contribution of events ≤ t,-57,1,0.13460704205930232
Sum of contribution of events > t,-58,1,0.015164148509502411
Sum of contribution of events ≤ t,-58,1,0.1343686275780201
Sum of contribution of events > t,-59,1,0.015401300393044949
Sum of contribution of events ≤ t,-59,1,0.13413147685676813
Sum of contribution of events > t,-60,1,0.015637177765369416
Sum of contribution of events ≤ t,-60,1,0.13389560094475747
Sum of contribution of events > t,-61,1,0.015871769689023495
Sum of contribution of events ≤ t,-61,1,0.13366101027280092
Sum of contribution of events > t,-62,1,0.016105065196752547
Sum of contribution of events ≤ t,-62,1,0.13342771583795549
Sum of contribution of events > t,-63,1,0.016337053768336773
Sum of contribution of events ≤ t,-63,1,0.13319572857767342
Sum of contribution of events > t,-64,1,0.01656772432476282
Sum of contribution of events ≤ t,-64,1,0.13296505885571241
Sum of contribution of events > t,-65,1,0.016797066159546375
Sum of contribution of events ≤ t,-65,1,0.13273571818321944
Sum of contribution of events > t,-66,1,0.01702506846189499
Sum of contribution of events ≤ t,-66,1,0.13250771722197532
Sum of contribution of events > t,-67,1,0.01725172011554241
Sum of contribution of events ≤ t,-67,1,0.13228106640279294
Sum of contribution of events > t,-68,1,0.01747701030224562
Sum of contribution of events ≤ t,-68,1,0.13205577773600816
Sum of contribution of events > t,-69,1,0.017700927942991256
Sum of contribution of events ≤ t,-69,1,0.13183186084032059
Sum of contribution of events > t,-70,1,0.01792346230894327
Sum of contribution of events ≤ t,-70,1,0.1316093275472522
Sum of contribution of events > t,-71,1,0.01814460227638483
Sum of contribution of events ≤ t,-71,1,0.13138818868249655
Sum of contribution of events > t,-72,1,0.018364337146282196
Sum of contribution of events ≤ t,-72,1,0.1311684548854828
Sum of contribution of events > t,-73,1,0.018582655504345895
Sum of contribution of events ≤ t,-73,1,0.1309501376003027
Sum of contribution of events > t,-74,1,0.01879954642802477
Sum of contribution of events ≤ t,-74,1,0.13073324798792602
Sum of contribution of events > t,-75,1,0.0190149996727705
Sum of contribution of events ≤ t,-75,1,0.13051779673993588
Sum of contribution of events > t,-76,1,0.019229003235697747
Sum of contribution of events ≤ t,-76,1,0.13030379463732242
Sum of contribution of events > t,-77,1,0.01944154666364193
Sum of contribution of events ≤ t,-77,1,0.13009125274419783
Sum of contribution of events > t,-78,1,0.019652618736028672
Sum of contribution of events ≤ t,-78,1,0.1298801821321249
Sum of contribution of events > t,-79,1,0.01986220792680979
Sum of contribution of events ≤ t,-79,1,0.12967059422284366
Sum of contribution of events > t,-80,1,0.020070304304361342
Sum of contribution of events ≤ t,-80,1,0.12946249906718732
Sum of contribution of events > t,-81,1,0.02027689727395773
Sum of contribution of events ≤ t,-81,1,0.12925590761750935
Sum of contribution of events > t,-82,1,0.02048197416216135
Sum of contribution of events ≤ t,-82,1,0.12905083204060794
Sum of contribution of events > t,-83,1,0.020685523942112923
Sum of contribution of events ≤ t,-83,1,0.128847283244133
Sum of contribution of events > t,-84,1,0.020887538239359855
Sum of contribution of events ≤ t,-84,1,0.12864527055621147
Sum of contribution of events > t,-85,1,0.02108800322562456
Sum of contribution of events ≤ t,-85,1,0.12844480670243502
Sum of contribution of events > t,-86,1,0.021286909036338328
Sum of contribution of events ≤ t,-86,1,0.1282459021732211
Sum of contribution of events > t,-87,1,0.021484244287014006
Sum of contribution of events ≤ t,-87,1,0.12804856798052788
Sum of contribution of events > t,-88,1,0.021679998569190503
Sum of contribution of events ≤ t,-88,1,0.12785281487554312
Sum of contribution of events > t,-89,1,0.021874160528182984
Sum of contribution of events ≤ t,-89,1,0.12765865391492845
Sum of contribution of events > t,-90,1,0.0220667193159461
Sum of contribution of events ≤ t,-90,1,0.12746609608083964
Sum of contribution of events > t,-91,1,0.022257664144039156
Sum of contribution of events ≤ t,-91,1,0.12727515237033368
Sum of contribution of events > t,-92,1,0.022446983978152275
Sum of contribution of events ≤ t,-92,1,0.12708583350479602
Sum of contribution of events > t,-93,1,0.022634667694568632
Sum of contribution of events ≤ t,-93,1,0.12689815057814122
Sum of contribution of events > t,-94,1,0.0228207049369812
Sum of contribution of events ≤ t,-94,1,0.12671211433410645
Sum of contribution of events > t,-95,1,0.02300508429855108
Sum of contribution of events ≤ t,-95,1,0.1265277356877923
Sum of contribution of events > t,-96,1,0.023187794409692288
Sum of contribution of events ≤ t,-96,1,0.12634502651542426
Sum of contribution of events > t,-97,1,0.023368826225399972
Sum of contribution of events ≤ t,-97,1,0.12616399638354778
Sum of contribution of events > t,-98,1,0.02354816772788763
Sum of contribution of events ≤ t,-98,1,0.125984656073153
Sum of contribution of events > t,-99,1,0.023725808754563333
Sum of contribution of events ≤ t,-99,1,0.1258070167005062
Sum of contribution of events > t,-100,1,0.023901737935841084
Sum of contribution of events ≤ t,-100,1,0.12563108881562948
