Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-1,1,1.4211982488632202e-08
Sum of contribution of events ≤ t,-1,1,0.3518900563903153
Sum of contribution of events > t,-2,0,5.677156150341034e-08
Sum of contribution of events ≤ t,-2,0,0.3518900989498943
Sum of contribution of events > t,-3,0,1.0710395872592926e-07
Sum of contribution of events ≤ t,-3,0,0.3518901492822915
Sum of contribution of events > t,-4,0,1.442842185497284e-07
Sum of contribution of events ≤ t,-4,0,0.3518901864625514
Sum of contribution of events > t,-5,0,1.5152618288993834e-07
Sum of contribution of events ≤ t,-5,0,0.3518901937045157
Sum of contribution of events > t,-6,0,1.8698349595069884e-07
Sum of contribution of events ≤ t,-6,0,0.35189015824347736
Sum of contribution of events > t,-7,0,2.747680991888046e-07
Sum of contribution of events ≤ t,-7,0,0.35189007044024767
Sum of contribution of events > t,-8,0,4.220046103000641e-07
Sum of contribution of events ≤ t,-8,0,0.35188992315903306
Sum of contribution of events > t,-9,0,6.339345127344132e-07
Sum of contribution of events ≤ t,-9,0,0.35188971119187773
Sum of contribution of events > t,-10,0,9.142812341451645e-07
Sum of contribution of events ≤ t,-10,0,0.351889430815354
Sum of contribution of events > t,-11,0,1.2656394392251969e-06
Sum of contribution of events ≤ t,-11,0,0.3518890794161707
Sum of contribution of events > t,-12,0,1.6898158937692642e-06
Sum of contribution of events ≤ t,-12,0,0.3518886551912874
Sum of contribution of events > t,-13,0,2.187853679060936e-06
Sum of contribution of events ≤ t,-13,0,0.35188815712742505
Sum of contribution of events > t,-14,0,2.7603991329669954e-06
Sum of contribution of events ≤ t,-14,0,0.3518875845335424
Sum of contribution of events > t,-15,0,3.4076720476150513e-06
Sum of contribution of events ≤ t,-15,0,0.3518869372420013
Sum of contribution of events > t,-16,0,4.129569977521896e-06
Sum of contribution of events ≤ t,-16,0,0.35188621531054376
Sum of contribution of events > t,-17,0,4.925927147269249e-06
Sum of contribution of events ≤ t,-17,0,0.3518854189198464
Sum of contribution of events > t,-18,0,5.796292796730995e-06
Sum of contribution of events ≤ t,-18,0,0.3518845485318452
Sum of contribution of events > t,-19,0,6.740206852555275e-06
Sum of contribution of events ≤ t,-19,0,0.3518836046028882
Sum of contribution of events > t,-20,0,7.757026702165604e-06
Sum of contribution of events ≤ t,-20,0,0.35188258776441217
Sum of contribution of events > t,-21,0,8.846251294016838e-06
Sum of contribution of events ≤ t,-21,0,0.35188149848766626
Sum of contribution of events > t,-22,0,1.0007195174694061e-05
Sum of contribution of events ≤ t,-22,0,0.3518803374841809
Sum of contribution of events > t,-23,0,1.1239267885684967e-05
Sum of contribution of events ≤ t,-23,0,0.3518791053779423
Sum of contribution of events > t,-24,0,1.2541765347123146e-05
Sum of contribution of events ≤ t,-24,0,0.3518778028395027
Sum of contribution of events > t,-25,0,1.3914134353399277e-05
Sum of contribution of events ≤ t,-25,0,0.35187643046304584
Sum of contribution of events > t,-26,0,1.5355873852968215e-05
Sum of contribution of events ≤ t,-26,0,0.3518749886676669
Sum of contribution of events > t,-27,0,1.6866303980350495e-05
Sum of contribution of events ≤ t,-27,0,0.35187347820028664
Sum of contribution of events > t,-28,0,1.844504848122597e-05
Sum of contribution of events ≤ t,-28,0,0.3518718994483352
Sum of contribution of events > t,-29,0,2.009131945669651e-05
Sum of contribution of events ≤ t,-29,0,0.351870253181085
Sum of contribution of events > t,-30,0,2.1804971620440483e-05
Sum of contribution of events ≤ t,-30,0,0.3518685394730419
Sum of contribution of events > t,-31,0,2.3585332557559014e-05
Sum of contribution of events ≤ t,-31,0,0.3518667590860277
Sum of contribution of events > t,-32,0,2.5432074442505836e-05
Sum of contribution of events ≤ t,-32,0,0.3518649123031646
Sum of contribution of events > t,-33,0,2.734481915831566e-05
Sum of contribution of events ≤ t,-33,0,0.35186299952492117
Sum of contribution of events > t,-34,0,2.9323196038603784e-05
Sum of contribution of events ≤ t,-34,0,0.35186102116294204
Sum of contribution of events > t,-35,0,3.1366877257823944e-05
Sum of contribution of events ≤ t,-35,0,0.3518589774221182
Sum of contribution of events > t,-36,0,3.347562626004219e-05
Sum of contribution of events ≤ t,-36,0,0.3518568686470389
Sum of contribution of events > t,-37,0,3.5649169236421586e-05
Sum of contribution of events ≤ t,-37,0,0.35185469506680966
Sum of contribution of events > t,-38,0,3.7887081503868106e-05
Sum of contribution of events ≤ t,-38,0,0.3518524571470916
Sum of contribution of events > t,-39,0,4.018914699554443e-05
Sum of contribution of events ≤ t,-39,0,0.35185015500709416
Sum of contribution of events > t,-40,0,4.255511425435543e-05
Sum of contribution of events ≤ t,-40,0,0.351847789010033
Sum of contribution of events > t,-41,0,4.498489946126938e-05
Sum of contribution of events ≤ t,-41,0,0.3518453591763973
Sum of contribution of events > t,-42,0,4.747817106544972e-05
Sum of contribution of events ≤ t,-42,0,0.35184286586008967
Sum of contribution of events > t,-43,0,5.00347875058651e-05
Sum of contribution of events ≤ t,-43,0,0.3518403092287481
Sum of contribution of events > t,-44,0,5.265462398529053e-05
Sum of contribution of events ≤ t,-44,0,0.351837689332664
Sum of contribution of events > t,-45,0,5.533728748559952e-05
Sum of contribution of events ≤ t,-45,0,0.3518350066095591
Sum of contribution of events > t,-46,0,5.808273516595364e-05
Sum of contribution of events ≤ t,-46,0,0.3518322610836476
Sum of contribution of events > t,-47,0,6.089087389409542e-05
Sum of contribution of events ≤ t,-47,0,0.35182945291511714
Sum of contribution of events > t,-48,0,6.376105174422264e-05
Sum of contribution of events ≤ t,-48,0,0.3518265827074647
Sum of contribution of events > t,-49,0,6.66939802467823e-05
Sum of contribution of events ≤ t,-49,0,0.3518236497491598
Sum of contribution of events > t,-50,0,6.96887355297804e-05
Sum of contribution of events ≤ t,-50,0,0.3518206549268216
Sum of contribution of events > t,-51,0,7.274545729160309e-05
Sum of contribution of events ≤ t,-51,0,0.35181759819760916
Sum of contribution of events > t,-52,0,7.586384005844593e-05
Sum of contribution of events ≤ t,-52,0,0.3518144798036665
Sum of contribution of events > t,-53,0,7.904385589063168e-05
Sum of contribution of events ≤ t,-53,0,0.3518112997543067
Sum of contribution of events > t,-54,0,8.228525891900062e-05
Sum of contribution of events ≤ t,-54,0,0.35180805829167366
Sum of contribution of events > t,-55,0,8.558778278529644e-05
Sum of contribution of events ≤ t,-55,0,0.351804755711928
Sum of contribution of events > t,-56,0,8.895120024681091e-05
Sum of contribution of events ≤ t,-56,0,0.35180139227956536
Sum of contribution of events > t,-57,0,9.237563423812389e-05
Sum of contribution of events ≤ t,-57,0,0.3517979678008705
Sum of contribution of events > t,-58,0,9.586071968078614e-05
Sum of contribution of events ≤ t,-58,0,0.3517944826819003
Sum of contribution of events > t,-59,0,9.940620139241219e-05
Sum of contribution of events ≤ t,-59,0,0.35179093716293575
Sum of contribution of events > t,-60,0,0.00010301204398274421
Sum of contribution of events ≤ t,-60,0,0.35178733129799367
Sum of contribution of events > t,-61,0,0.00010667757876217365
Sum of contribution of events ≤ t,-61,0,0.3517836657036096
Sum of contribution of events > t,-62,0,0.00011040310189127922
Sum of contribution of events ≤ t,-62,0,0.3517799401804805
Sum of contribution of events > t,-63,0,0.00011418871954083442
Sum of contribution of events ≤ t,-63,0,0.3517761544883251
Sum of contribution of events > t,-64,0,0.00011803290620446205
Sum of contribution of events ≤ t,-64,0,0.3517723102718592
Sum of contribution of events > t,-65,0,0.00012193653918802738
Sum of contribution of events ≤ t,-65,0,0.3517684066463262
Sum of contribution of events > t,-66,0,0.0001258991677314043
Sum of contribution of events ≤ t,-66,0,0.3517644439842552
Sum of contribution of events > t,-67,0,0.00012992016226053238
Sum of contribution of events ≤ t,-67,0,0.3517604229524732
Sum of contribution of events > t,-68,0,0.00013399959169328211
Sum of contribution of events ≤ t,-68,0,0.35175634347833695
Sum of contribution of events > t,-69,0,0.00013813729956746102
Sum of contribution of events ≤ t,-69,0,0.3517522057108581
Sum of contribution of events > t,-70,0,0.00014233307540416717
Sum of contribution of events ≤ t,-70,0,0.3517480098903179
Sum of contribution of events > t,-71,0,0.00014658604189753534
Sum of contribution of events ≤ t,-71,0,0.3517437568753958
Sum of contribution of events > t,-72,0,0.00015089677274227143
Sum of contribution of events ≤ t,-72,0,0.3517394460812211
Sum of contribution of events > t,-73,0,0.000155263876542449
Sum of contribution of events ≤ t,-73,0,0.35173507892154154
Sum of contribution of events > t,-74,0,0.0001596881281584501
Sum of contribution of events ≤ t,-74,0,0.35173065459541974
Sum of contribution of events > t,-75,0,0.00016416864283382894
Sum of contribution of events ≤ t,-75,0,0.3517261740658432
Sum of contribution of events > t,-76,0,0.00016870483942329885
Sum of contribution of events ≤ t,-76,0,0.3517216378096491
Sum of contribution of events > t,-77,0,0.00017329719103872777
Sum of contribution of events ≤ t,-77,0,0.3517170454580337
Sum of contribution of events > t,-78,0,0.0001779447328299284
Sum of contribution of events ≤ t,-78,0,0.351712397871539
Sum of contribution of events > t,-79,0,0.00018264773301780225
Sum of contribution of events ≤ t,-79,0,0.3517076948042959
Sum of contribution of events > t,-80,0,0.0001874055564403534
Sum of contribution of events ≤ t,-80,0,0.3517029369324446
Sum of contribution of events > t,-81,0,0.00019221770577132702
Sum of contribution of events ≤ t,-81,0,0.351698124749586
Sum of contribution of events > t,-82,0,0.0001970840934664011
Sum of contribution of events ≤ t,-82,0,0.35169325830973686
Sum of contribution of events > t,-83,0,0.00020200395211577416
Sum of contribution of events ≤ t,-83,0,0.35168833840638397
Sum of contribution of events > t,-84,0,0.00020697714202105999
Sum of contribution of events ≤ t,-84,0,0.35168336518295107
Sum of contribution of events > t,-85,0,0.00021200349554419517
Sum of contribution of events ≤ t,-85,0,0.3516783387809992
Sum of contribution of events > t,-86,0,0.0002170822974294424
Sum of contribution of events ≤ t,-86,0,0.3516732599493116
Sum of contribution of events > t,-87,0,0.00022221375070512295
Sum of contribution of events ≤ t,-87,0,0.3516681284699589
Sum of contribution of events > t,-88,0,0.00022739652171730994
Sum of contribution of events ≤ t,-88,0,0.3516629456505179
Sum of contribution of events > t,-89,0,0.00023263115435838698
Sum of contribution of events ≤ t,-89,0,0.3516577109657228
Sum of contribution of events > t,-90,0,0.00023791691847145557
Sum of contribution of events ≤ t,-90,0,0.35165242515318096
Sum of contribution of events > t,-91,0,0.00024325339309871197
Sum of contribution of events ≤ t,-91,0,0.3516470886413008
Sum of contribution of events > t,-92,0,0.00024864045344293116
Sum of contribution of events ≤ t,-92,0,0.35164170152880253
Sum of contribution of events > t,-93,0,0.00025407773070037365
Sum of contribution of events ≤ t,-93,0,0.351636264199391
Sum of contribution of events > t,-94,0,0.0002595645561814308
Sum of contribution of events ≤ t,-94,0,0.35163077732920645
