Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-1,1,3.3174529671669004e-05
Sum of contribution of events ≤ t,-1,1,0.1268564420044422
Sum of contribution of events > t,-2,1,7.976971566677094e-05
Sum of contribution of events ≤ t,-2,1,0.12680984681844712
Sum of contribution of events > t,-3,1,0.00013252663612365722
Sum of contribution of events ≤ t,-3,1,0.12675708989799023
Sum of contribution of events > t,-4,1,0.0001883983314037323
Sum of contribution of events ≤ t,-4,1,0.12670121820271016
Sum of contribution of events > t,-5,1,0.0002459300607442856
Sum of contribution of events ≤ t,-5,1,0.1266436864733696
Sum of contribution of events > t,-6,1,0.00030436208844184876
Sum of contribution of events ≤ t,-6,1,0.12658525444567204
Sum of contribution of events > t,-7,1,0.00036327998340129853
Sum of contribution of events ≤ t,-7,1,0.12652633655071258
Sum of contribution of events > t,-8,1,0.00042245522141456606
Sum of contribution of events ≤ t,-8,1,0.1264671613126993
Sum of contribution of events > t,-9,1,0.0004817628562450409
Sum of contribution of events ≤ t,-9,1,0.12640785367786883
Sum of contribution of events > t,-10,1,0.0005411359667778015
Sum of contribution of events ≤ t,-10,1,0.12634848056733608
Sum of contribution of events > t,-11,1,0.0006005396395921708
Sum of contribution of events ≤ t,-11,1,0.1262890768945217
Sum of contribution of events > t,-12,1,0.0006599563956260681
Sum of contribution of events ≤ t,-12,1,0.12622966013848783
Sum of contribution of events > t,-13,1,0.0007193778902292252
Sum of contribution of events ≤ t,-13,1,0.1261702434718609
Sum of contribution of events > t,-14,1,0.000778800442814827
Sum of contribution of events ≤ t,-14,1,0.1261108278632164
Sum of contribution of events > t,-15,1,0.0008382226228713989
Sum of contribution of events ≤ t,-15,1,0.12605141188204289
Sum of contribution of events > t,-16,1,0.0008976440727710724
Sum of contribution of events ≤ t,-16,1,0.12599199517071247
Sum of contribution of events > t,-17,1,0.0009570647925138474
Sum of contribution of events ≤ t,-17,1,0.12593257772922517
Sum of contribution of events > t,-18,1,0.0010164849460124969
Sum of contribution of events ≤ t,-18,1,0.1258731597214937
Sum of contribution of events > t,-19,1,0.001075904682278633
Sum of contribution of events ≤ t,-19,1,0.12581374129652978
Sum of contribution of events > t,-20,1,0.0011353241503238678
Sum of contribution of events ≤ t,-20,1,0.1257543226033449
Sum of contribution of events > t,-21,1,0.0011947434544563294
Sum of contribution of events ≤ t,-21,1,0.12569490374624728
Sum of contribution of events > t,-22,1,0.0012541626393795012
Sum of contribution of events ≤ t,-22,1,0.12563548476994038
Sum of contribution of events > t,-23,1,0.0013135817646980285
Sum of contribution of events ≤ t,-23,1,0.12557606573402882
Sum of contribution of events > t,-24,1,0.0013730008602142335
Sum of contribution of events ≤ t,-24,1,0.12551664666831494
Sum of contribution of events > t,-25,1,0.001432419940829277
Sum of contribution of events ≤ t,-25,1,0.1254572275876999
Sum of contribution of events > t,-26,1,0.0014918390214443207
Sum of contribution of events ≤ t,-26,1,0.12539780850708485
Sum of contribution of events > t,-27,1,0.0015512580871582032
Sum of contribution of events ≤ t,-27,1,0.12533838944137096
Sum of contribution of events > t,-28,1,0.0016106771528720857
Sum of contribution of events ≤ t,-28,1,0.12527897037565708
Sum of contribution of events > t,-29,1,0.001670096218585968
Sum of contribution of events ≤ t,-29,1,0.1252195513099432
Sum of contribution of events > t,-30,1,0.0017295152842998504
Sum of contribution of events ≤ t,-30,1,0.1251601322442293
Sum of contribution of events > t,-31,1,0.001788934350013733
Sum of contribution of events ≤ t,-31,1,0.12510071317851543
Sum of contribution of events > t,-32,1,0.0018483534157276154
Sum of contribution of events ≤ t,-32,1,0.12504129411280154
Sum of contribution of events > t,-33,1,0.0019077724814414978
Sum of contribution of events ≤ t,-33,1,0.12498187504708767
Sum of contribution of events > t,-34,1,0.00196719154715538
Sum of contribution of events ≤ t,-34,1,0.12492245598137379
