Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-1,1,0.00011424155533313751
Sum of contribution of events ≤ t,-1,1,0.2214699207395315
Sum of contribution of events > t,-2,1,0.00030285321921110154
Sum of contribution of events ≤ t,-2,1,0.22128130907565355
Sum of contribution of events > t,-3,1,0.0005356327816843986
Sum of contribution of events ≤ t,-3,1,0.22104852951318027
Sum of contribution of events > t,-4,1,0.0007936361953616143
Sum of contribution of events ≤ t,-4,1,0.22079052609950303
Sum of contribution of events > t,-5,1,0.0010656871423125266
Sum of contribution of events ≤ t,-5,1,0.2205184751227498
Sum of contribution of events > t,-6,1,0.0013453520014882088
Sum of contribution of events ≤ t,-6,1,0.2202388102039695
Sum of contribution of events > t,-7,1,0.0016289607211947442
Sum of contribution of events ≤ t,-7,1,0.2199552014246583
Sum of contribution of events > t,-8,1,0.0019144288077950478
Sum of contribution of events ≤ t,-8,1,0.219669733338058
Sum of contribution of events > t,-9,1,0.0022005764171481135
Sum of contribution of events ≤ t,-9,1,0.21938358572870492
Sum of contribution of events > t,-10,1,0.002486738406121731
Sum of contribution of events ≤ t,-10,1,0.21909742373973132
Sum of contribution of events > t,-11,1,0.002772541105747223
Sum of contribution of events ≤ t,-11,1,0.21881162104010582
Sum of contribution of events > t,-12,1,0.0030577752739191057
Sum of contribution of events ≤ t,-12,1,0.21852638687193393
Sum of contribution of events > t,-13,1,0.0033423227444291117
Sum of contribution of events ≤ t,-13,1,0.21824183940142394
Sum of contribution of events > t,-14,1,0.0036261166632175447
Sum of contribution of events ≤ t,-14,1,0.2179580454826355
Sum of contribution of events > t,-15,1,0.00390911714732647
Sum of contribution of events ≤ t,-15,1,0.21767504499852658
Sum of contribution of events > t,-16,1,0.004191299617290497
Sum of contribution of events ≤ t,-16,1,0.21739286252856255
Sum of contribution of events > t,-17,1,0.00447264675796032
Sum of contribution of events ≤ t,-17,1,0.21711151538789272
Sum of contribution of events > t,-18,1,0.004753145821392536
Sum of contribution of events ≤ t,-18,1,0.2168310163244605
Sum of contribution of events > t,-19,1,0.005032785564661026
Sum of contribution of events ≤ t,-19,1,0.21655137658119203
Sum of contribution of events > t,-20,1,0.0053115559071302415
Sum of contribution of events ≤ t,-20,1,0.2162726062387228
Sum of contribution of events > t,-21,1,0.005589447289705276
Sum of contribution of events ≤ t,-21,1,0.21599471485614777
Sum of contribution of events > t,-22,1,0.0058664498701691626
Sum of contribution of events ≤ t,-22,1,0.21571771227568387
