Event,Feature,Max Abs Shapley Value,Shapley Value
Other Events,Feature 2,0.7613856931853572,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.47777639e-03 1.72886826e-02 2.63690792e-02
 3.55825843e-02 4.49147918e-02 5.43379885e-02 6.38310044e-02
 7.33689949e-02 8.29301920e-02 9.25182939e-02 1.01827053e-01
 1.11254937e-01 1.20522466e-01 1.29613468e-01 1.38484958e-01
 1.47076001e-01 1.55608587e-01 1.63955096e-01 1.72003340e-01
 1.79793544e-01 1.87531805e-01 1.95107379e-01 2.02518066e-01
 2.09811678e-01 2.16870526e-01 2.23942153e-01 2.30896515e-01
 2.37721567e-01 2.44394596e-01 2.50948367e-01 2.57406427e-01
 2.63779635e-01 2.70048285e-01 2.76275994e-01 2.82392006e-01
 2.88469902e-01 2.94527735e-01 3.00532653e-01 3.06421418e-01
 3.12158351e-01 3.17830213e-01 3.23262987e-01 3.28956198e-01
 3.34376102e-01 3.39777172e-01 3.45118341e-01 3.50401522e-01
 3.55725147e-01 3.61122030e-01 3.66080106e-01 3.71269325e-01
 3.76382952e-01 3.81539519e-01 3.86678897e-01 3.91633040e-01
 3.96634515e-01 4.01730718e-01 4.06776972e-01 4.11861522e-01
 4.16729072e-01 4.21911072e-01 4.27084515e-01 4.32345520e-01
 4.37563851e-01 4.42920360e-01 4.48248864e-01 4.53857855e-01
 4.59673927e-01 4.64913160e-01 4.70866459e-01 4.76376335e-01
 4.82274898e-01 4.88112596e-01 4.94000338e-01 4.99994414e-01
 5.05775665e-01 5.11659636e-01 5.17529519e-01 5.23294938e-01
 5.28907405e-01 5.34351623e-01 5.39823032e-01 5.45067418e-01
 5.50072416e-01 5.54959772e-01 5.59653427e-01 5.64111058e-01
 5.68435728e-01 5.72581568e-01 5.76556815e-01 5.80355177e-01
 5.84073465e-01 5.87712863e-01 5.91165254e-01 5.94532978e-01
 5.97792798e-01 6.00991249e-01 6.04137040e-01 6.07154737e-01
 6.10086611e-01 6.12854253e-01 6.15635531e-01 6.18358656e-01
 6.21006073e-01 6.23662890e-01 6.26259004e-01 6.28740387e-01
 6.31158236e-01 6.33573506e-01 6.35927890e-01 6.38184753e-01
 6.40419309e-01 6.42678813e-01 6.44814586e-01 6.46971346e-01
 6.49086859e-01 6.51098154e-01 6.53077195e-01 6.55032906e-01
 6.56943526e-01 6.58815303e-01 6.60670379e-01 6.62477863e-01
 6.64247687e-01 6.65954346e-01 6.67646572e-01 6.69308739e-01
 6.70935206e-01 6.72541865e-01 6.74133481e-01 6.75667131e-01
 6.77152792e-01 6.78630616e-01 6.80081238e-01 6.81517119e-01
 6.82920074e-01 6.84283721e-01 6.85660552e-01 6.86947621e-01
 6.88223613e-01 6.89517958e-01 6.90767180e-01 6.91993050e-01
 6.93185614e-01 6.94359879e-01 6.95516031e-01 6.96642340e-01
 6.97760469e-01 6.98845625e-01 6.99902565e-01 7.00951089e-01
 7.01988930e-01 7.03007250e-01 7.04001027e-01 7.04973307e-01
 7.05934742e-01 7.06891771e-01 7.07818606e-01 7.08723353e-01
 7.09607816e-01 7.10480763e-01 7.11345737e-01 7.12190665e-01
 7.13023698e-01 7.13835305e-01 7.14615093e-01 7.15399962e-01
 7.16165842e-01 7.16938486e-01 7.17686156e-01 7.18423104e-01
 7.19156248e-01 7.19865833e-01 7.20539189e-01 7.21221343e-01
 7.21879441e-01 7.22545257e-01 7.23185215e-01 7.23807490e-01
 7.24448720e-01 7.25060553e-01 7.25646255e-01 7.26235671e-01
 7.26814489e-01 7.27409589e-01 7.27952392e-01 7.28537135e-01
 7.29051540e-01 7.29594705e-01 7.30131285e-01 7.30633735e-01
 7.31140022e-01 7.31641464e-01 7.32110992e-01 7.32601474e-01
 7.33079807e-01 7.33555688e-01 7.34018604e-01 7.34469134e-01
 7.34930876e-01 7.35366740e-01 7.35775190e-01 7.36230146e-01
 7.36645732e-01 7.37072466e-01 7.37479625e-01 7.37876623e-01
 7.38257249e-01 7.38643370e-01 7.39025297e-01 7.39408680e-01
 7.39733971e-01 7.40095876e-01 7.40453930e-01 7.40800679e-01
 7.41150232e-01 7.41484870e-01 7.41830927e-01 7.42170588e-01
 7.42564762e-01 7.42891222e-01 7.43196817e-01 7.43498017e-01
 7.43801141e-01 7.44097639e-01 7.44386835e-01 7.44671443e-01
 7.44969852e-01 7.45245009e-01 7.45521917e-01 7.45810059e-01
 7.46081501e-01 7.46346727e-01 7.46584801e-01 7.46842513e-01
 7.47155671e-01 7.47399792e-01 7.47641127e-01 7.47899416e-01
 7.48130668e-01 7.48377782e-01 7.48594209e-01 7.48819218e-01
 7.49038524e-01 7.49251092e-01 7.49459949e-01 7.49664882e-01
 7.49869541e-01 7.50074121e-01 7.50253732e-01 7.50449004e-01
 7.50639114e-01 7.50840787e-01 7.51009869e-01 7.51209184e-01
 7.51376670e-01 7.51548729e-01 7.51729352e-01 7.51916935e-01
 7.52086666e-01 7.52251050e-01 7.52410720e-01 7.52583184e-01
 7.52742330e-01 7.52929367e-01 7.53082211e-01 7.53218319e-01
 7.53365928e-01 7.53512986e-01 7.53661125e-01 7.53778512e-01
 7.53949858e-01 7.54078665e-01 7.54199198e-01 7.54327423e-01
 7.54459073e-01 7.54615583e-01 7.54741583e-01 7.54869610e-01
 7.54998768e-01 7.55110550e-01 7.55227726e-01 7.55341385e-01
 7.55457001e-01 7.55570587e-01 7.55675531e-01 7.55769763e-01
 7.55889401e-01 7.55997302e-01 7.56092292e-01 7.56266972e-01
 7.56380656e-01 7.56490703e-01 7.56592246e-01 7.56692823e-01
 7.56765189e-01 7.56873710e-01 7.56961720e-01 7.57053880e-01
 7.57118291e-01 7.57231238e-01 7.57291835e-01 7.57390005e-01
 7.57475370e-01 7.57557239e-01 7.57639547e-01 7.57715998e-01
 7.57799268e-01 7.57884416e-01 7.57960443e-01 7.58038433e-01
 7.58117059e-01 7.58144692e-01 7.58214835e-01 7.58314140e-01
 7.58386842e-01 7.58451835e-01 7.58509832e-01 7.58562817e-01
 7.58635161e-01 7.58702413e-01 7.58754002e-01 7.58855823e-01
 7.58911671e-01 7.58969854e-01 7.59019990e-01 7.59076106e-01
 7.59109803e-01 7.59163940e-01 7.59216627e-01 7.59279095e-01
 7.59319156e-01 7.59380610e-01 7.59425218e-01 7.59473581e-01
 7.59534494e-01 7.59588722e-01 7.59634536e-01 7.59685804e-01
 7.59737714e-01 7.59747320e-01 7.59790823e-01 7.59832239e-01
 7.59874103e-01 7.60052026e-01 7.60093291e-01 7.60129588e-01
 7.60172569e-01 7.60207914e-01 7.60249429e-01 7.60288096e-01
 7.60320118e-01 7.60350320e-01 7.60384853e-01 7.60338889e-01
 7.60365946e-01 7.60401566e-01 7.60432771e-01 7.60456790e-01
 7.60519122e-01 7.60518109e-01 7.60542006e-01 7.60568586e-01
 7.60595983e-01 7.60641324e-01 7.60671649e-01 7.60700644e-01
 7.60725789e-01 7.60748988e-01 7.60868250e-01 7.60892107e-01
 7.60900440e-01 7.60926642e-01 7.60858402e-01 7.60879356e-01
 7.60897393e-01 7.60911218e-01 7.60929904e-01 7.60941476e-01
 7.60960165e-01 7.61122116e-01 7.61149741e-01 7.61168492e-01
 7.61180881e-01 7.61199248e-01 7.61209708e-01 7.61232115e-01
 7.61240575e-01 7.61256570e-01 7.61281308e-01 7.61282721e-01
 7.61291193e-01 7.61304973e-01 7.61275333e-01 7.61330571e-01
 7.61314246e-01 7.61381442e-01 7.61304973e-01 7.61385693e-01
 7.51619859e-01 7.42796642e-01 7.34317298e-01 7.25747259e-01
 7.17351713e-01 7.09207410e-01 7.00593950e-01 6.91762981e-01
 6.82864041e-01 6.74013226e-01 6.64914867e-01 6.55781464e-01
 6.46565949e-01 6.37321548e-01 6.28083726e-01 6.18830907e-01
 6.09606423e-01 6.00409954e-01 5.91260772e-01 5.82152207e-01
 5.73125637e-01 5.64153636e-01 5.55265778e-01 5.46444760e-01
 5.37669204e-01 5.29008325e-01 5.20457887e-01 5.11959729e-01
 5.03568950e-01 4.95276552e-01 4.87070452e-01 4.78969569e-01
 4.70967460e-01 4.63089036e-01 4.55282899e-01 4.47598977e-01
 4.39998471e-01 4.32511013e-01 4.25133558e-01 4.17855835e-01
 4.10695511e-01 4.03615955e-01 3.96632316e-01 3.89757275e-01
 3.82987070e-01 3.76303390e-01 3.69732440e-01 3.63277686e-01
 3.56906950e-01 3.50604078e-01 3.44439228e-01 3.38341314e-01
 3.32344643e-01 3.26451928e-01 3.20641918e-01 3.14921885e-01
 3.09299143e-01 3.03748069e-01 2.98326354e-01 2.92954039e-01
 2.87663369e-01 2.82471375e-01 2.77365256e-01 2.72345306e-01
 2.67412533e-01 2.62550549e-01 2.57778250e-01 2.53072674e-01
 2.48466651e-01 2.43924010e-01 2.39462706e-01 2.35076549e-01
 2.30733481e-01 2.26490526e-01 2.22331293e-01 2.18224143e-01
 2.14195841e-01 2.10231686e-01 2.06340246e-01 2.02518872e-01
 1.98775705e-01 1.95072996e-01 1.91444212e-01 1.87900185e-01
 1.84394502e-01 1.80950949e-01 1.77564828e-01 1.74238764e-01
 1.70983302e-01 1.67772366e-01 1.64625065e-01 1.61533792e-01
 1.58506868e-01 1.55529995e-01 1.52597818e-01 1.49731365e-01
 1.46903955e-01 1.44129821e-01 1.41399897e-01 1.38733451e-01
 1.36092866e-01 1.33520498e-01 1.30992781e-01 1.28507366e-01
 1.26069774e-01 1.23670505e-01 1.21330368e-01 1.19022940e-01
 1.16747840e-01 1.14529357e-01 1.12339115e-01 1.10199420e-01
 1.08100418e-01 1.06035413e-01 1.04011169e-01 1.02031950e-01
 1.00082861e-01 9.81662622e-02 9.62883035e-02 9.44497712e-02
 9.26395078e-02 9.08617384e-02 8.91202165e-02 8.74061425e-02
 8.57267302e-02 8.40879492e-02 8.24668423e-02 8.08857824e-02
 7.93310701e-02 7.78069563e-02 7.63042134e-02 7.48350428e-02
 7.33954297e-02 7.19855765e-02 7.06024464e-02 6.92435479e-02
 6.79100007e-02 6.66045578e-02 6.53189873e-02 6.40638546e-02
 6.28294071e-02 6.16199058e-02 6.04335141e-02 5.92640649e-02
 5.81249438e-02 5.70023867e-02 5.59037384e-02 5.48243836e-02
 5.37726073e-02 5.27267387e-02 5.17142854e-02 5.07181795e-02
 4.97351217e-02 4.87742621e-02 4.78250754e-02 4.68983509e-02
 4.59911632e-02 4.51045562e-02 4.42328458e-02 4.33777845e-02
 4.25415353e-02 4.17186469e-02 4.09135074e-02 4.01225760e-02
 3.93444524e-02 3.85846322e-02 3.78392502e-02 3.71104421e-02
 3.63918987e-02 3.56876721e-02 3.49958890e-02 3.43214596e-02
 3.36585637e-02 3.30113388e-02 3.23675893e-02 3.17387101e-02
 3.11272578e-02 3.05294711e-02 2.99385794e-02 2.93554060e-02
 2.87879348e-02 2.82311850e-02 2.76857699e-02 2.71484392e-02
 2.66231192e-02 2.61088634e-02 2.56047582e-02 2.51109235e-02
 2.46260885e-02 2.41525448e-02 2.36871555e-02 2.32300101e-02
 2.27822401e-02 2.23469616e-02 2.19181309e-02 2.14948731e-02
 2.10848675e-02 2.06751244e-02 2.02801381e-02 1.98893045e-02
 1.95031523e-02 1.91267453e-02 1.87583292e-02 1.83971596e-02
 1.80428990e-02 1.76952581e-02 1.73542739e-02 1.70176283e-02
 1.66904981e-02 1.63700875e-02 1.60612542e-02 1.57476653e-02
 1.54466640e-02 1.51545678e-02 1.48635191e-02 1.45780860e-02
 1.42975066e-02 1.40234392e-02 1.37511869e-02 1.34870922e-02
 1.32304423e-02 1.29769237e-02 1.27289626e-02 1.24853675e-02
 1.22471136e-02 1.20102419e-02 1.17787552e-02 1.15531278e-02
 1.13317874e-02 1.11148801e-02 1.09029481e-02 1.06931727e-02
 1.04890603e-02 1.02879760e-02 1.00913286e-02 9.90004376e-03
 9.71094173e-03 9.52550397e-03 9.34366912e-03 9.16620217e-03
 8.99135271e-03 8.81910402e-03 8.65098502e-03 8.48565760e-03
 8.32474581e-03 8.16544280e-03 8.01187663e-03 7.85892193e-03
 7.70811235e-03 7.56165840e-03 7.41797270e-03 7.27971802e-03
 7.14195836e-03 7.00599109e-03 6.87243422e-03 6.74236299e-03
 6.61470047e-03 6.48854922e-03 6.36469043e-03 6.24423048e-03
 6.12686818e-03 6.01011437e-03 5.89645548e-03 5.78499626e-03
 5.67565639e-03 5.56839764e-03 5.46344772e-03 5.36037190e-03
 5.25841658e-03 5.15930353e-03 5.06210933e-03 4.96735785e-03
 4.87327096e-03 4.78227502e-03 4.69334506e-03 4.60481554e-03
 4.51991909e-03 4.43511912e-03 4.35227127e-03 4.27284148e-03
 4.19338130e-03 4.11448182e-03 4.03794455e-03 3.96199259e-03
 3.88818534e-03 3.81554497e-03 3.74372126e-03 3.67438248e-03
 3.60570153e-03 3.53867816e-03 3.47294124e-03 3.40950108e-03
 3.34639520e-03 3.28421407e-03 3.22291633e-03 3.16338128e-03
 3.10548898e-03 3.04819501e-03 2.99125401e-03 2.93716489e-03
 2.88253987e-03 2.83015088e-03 2.77737341e-03 2.72546644e-03
 2.67488843e-03 2.62571712e-03 2.57703683e-03 2.52978446e-03
 2.48392655e-03 2.43847653e-03 2.39448791e-03 2.35076827e-03
 2.30731582e-03 2.26494587e-03 2.22425216e-03 2.18420458e-03
 2.14531807e-03 2.10664745e-03 2.06847567e-03 2.03037846e-03
 1.99377488e-03 1.95799682e-03 1.92088967e-03 1.88607322e-03
 1.85228618e-03 1.81920050e-03 1.78832714e-03 1.75521553e-03
 1.72390622e-03 1.69343164e-03 1.66320225e-03 1.63385277e-03
 1.60476710e-03 1.57673369e-03 1.54875006e-03 1.51856964e-03
 1.49167746e-03 1.46236162e-03 1.43718572e-03 1.41182622e-03
 1.38762524e-03 1.36322379e-03 1.34035052e-03 1.31262161e-03
 1.28963258e-03 1.25648906e-03 1.23416466e-03 1.21268281e-03
 1.19164316e-03 1.17107054e-03 1.14665130e-03 1.12671071e-03
 1.10715298e-03 1.08686249e-03 1.06817530e-03 1.05004995e-03
 1.03195684e-03 1.01421610e-03 9.96808002e-04 9.79143122e-04
 9.62514239e-04 9.33820570e-04 9.18241416e-04 9.02566508e-04
 8.87189432e-04 8.72110840e-04 8.57319987e-04 8.39942279e-04
 8.25741462e-04 8.11812324e-04 7.98148485e-04 7.84748039e-04
 7.71603664e-04 7.58710030e-04 7.47130717e-04 7.34715627e-04
 7.22541070e-04 7.10595225e-04 6.98879981e-04 6.87384822e-04
 6.76110053e-04 6.65050768e-04 6.54200756e-04 6.43557887e-04
 6.33115690e-04 6.22874982e-04 5.99655794e-04 5.89926789e-04
 5.80381691e-04 5.71019315e-04 5.61836842e-04 5.52827938e-04
 5.43991094e-04 5.35162879e-04 5.26662730e-04 5.18322629e-04
 5.10139699e-04 5.02113624e-04 4.94351361e-04 4.86621963e-04]"
