Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-1,1,3.2764673233032226e-07
Sum of contribution of events ≤ t,-1,1,0.08877420676872134
Sum of contribution of events > t,-2,0,8.846186101436615e-07
Sum of contribution of events ≤ t,-2,0,0.08877364991977811
Sum of contribution of events > t,-3,0,2.305092290043831e-06
Sum of contribution of events ≤ t,-3,0,0.08877222957648337
Sum of contribution of events > t,-4,0,4.48371097445488e-06
Sum of contribution of events ≤ t,-4,0,0.08877005107328295
Sum of contribution of events > t,-5,0,7.336065173149109e-06
Sum of contribution of events ≤ t,-5,0,0.08876719884574413
Sum of contribution of events > t,-6,0,1.0800447314977646e-05
Sum of contribution of events ≤ t,-6,0,0.08876373459398747
Sum of contribution of events > t,-7,0,1.4831651002168655e-05
Sum of contribution of events ≤ t,-7,0,0.08875970351696015
Sum of contribution of events > t,-8,0,1.9395697861909868e-05
Sum of contribution of events ≤ t,-8,0,0.0887551395893097
Sum of contribution of events > t,-9,0,2.4466415867209436e-05
Sum of contribution of events ≤ t,-9,0,0.08875006898678839
Sum of contribution of events > t,-10,0,3.0022811144590377e-05
Sum of contribution of events ≤ t,-10,0,0.08874451272189617
Sum of contribution of events > t,-11,0,3.604749590158462e-05
Sum of contribution of events ≤ t,-11,0,0.08873848816007376
Sum of contribution of events > t,-12,0,4.2525650933384895e-05
Sum of contribution of events ≤ t,-12,0,0.08873201012797653
Sum of contribution of events > t,-13,0,4.944415017962456e-05
Sum of contribution of events ≤ t,-13,0,0.08872509175539017
Sum of contribution of events > t,-14,0,5.6791136041283604e-05
Sum of contribution of events ≤ t,-14,0,0.08871774490363896
Sum of contribution of events > t,-15,0,6.455565802752972e-05
Sum of contribution of events ≤ t,-15,0,0.08870998049713671
Sum of contribution of events > t,-16,0,7.27274939417839e-05
Sum of contribution of events ≤ t,-16,0,0.08870180878415704
Sum of contribution of events > t,-17,0,8.129696361720562e-05
Sum of contribution of events ≤ t,-17,0,0.08869323942996561
Sum of contribution of events > t,-18,0,9.025471471250057e-05
Sum of contribution of events ≤ t,-18,0,0.08868428180553019
Sum of contribution of events > t,-19,0,9.959187544882297e-05
Sum of contribution of events ≤ t,-19,0,0.08867494476400316
Sum of contribution of events > t,-20,0,0.00010930000990629196
Sum of contribution of events ≤ t,-20,0,0.08866523675248027
Sum of contribution of events > t,-21,0,0.00011937062442302704
Sum of contribution of events ≤ t,-21,0,0.08865516624972224
Sum of contribution of events > t,-22,0,0.0001297958344221115
Sum of contribution of events ≤ t,-22,0,0.08864474115893245
Sum of contribution of events > t,-23,0,0.00014056768454611302
Sum of contribution of events ≤ t,-23,0,0.08863396942056716
Sum of contribution of events > t,-24,1,0.00015167886950075626
Sum of contribution of events ≤ t,-24,1,0.08862285837344826
Sum of contribution of events > t,-25,1,0.00016312189772725106
Sum of contribution of events ≤ t,-25,1,0.08861141545698047
Sum of contribution of events > t,-26,1,0.0001748896185308695
Sum of contribution of events ≤ t,-26,1,0.08859964785911142
Sum of contribution of events > t,-27,1,0.00018697524815797806
Sum of contribution of events ≤ t,-27,1,0.08858756233379245
Sum of contribution of events > t,-28,1,0.00019937182776629924
Sum of contribution of events ≤ t,-28,1,0.08857516589574516
Sum of contribution of events > t,-29,1,0.00021207304298877716
Sum of contribution of events ≤ t,-29,1,0.08856246479228139
Sum of contribution of events > t,-30,1,0.00022507246024906636
