Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-1,1,3.5806000232696533e-07
Sum of contribution of events ≤ t,-1,1,0.05780186623707414
Sum of contribution of events > t,-2,0,1.0466184467077255e-06
Sum of contribution of events ≤ t,-2,0,0.05780117767862976
Sum of contribution of events > t,-3,0,2.035064622759819e-06
Sum of contribution of events ≤ t,-3,0,0.057800189232453704
Sum of contribution of events > t,-4,0,3.2997205853462217e-06
Sum of contribution of events ≤ t,-4,0,0.05779892457649112
Sum of contribution of events > t,-5,0,4.823600873351097e-06
Sum of contribution of events ≤ t,-5,0,0.057797400696203115
Sum of contribution of events > t,-6,0,6.594894453883171e-06
Sum of contribution of events ≤ t,-6,0,0.05779562940262258
Sum of contribution of events > t,-7,0,8.605515584349633e-06
Sum of contribution of events ≤ t,-7,0,0.05779361878149211
Sum of contribution of events > t,-8,0,1.0850105434656143e-05
Sum of contribution of events ≤ t,-8,0,0.057791374191641806
Sum of contribution of events > t,-9,0,1.3325240463018418e-05
Sum of contribution of events ≤ t,-9,0,0.05778889905661345
Sum of contribution of events > t,-10,0,1.6028791666030883e-05
Sum of contribution of events ≤ t,-10,0,0.057786195505410434
Sum of contribution of events > t,-11,0,1.8959617242217064e-05
Sum of contribution of events ≤ t,-11,0,0.057783264679834245
Sum of contribution of events > t,-12,0,2.2117195650935173e-05
Sum of contribution of events ≤ t,-12,0,0.05778010710142553
Sum of contribution of events > t,-13,0,2.5501400232315062e-05
Sum of contribution of events ≤ t,-13,0,0.05777672289684415
Sum of contribution of events > t,-14,0,2.9112376272678375e-05
Sum of contribution of events ≤ t,-14,0,0.05777311192080378
Sum of contribution of events > t,-15,0,3.295053541660309e-05
Sum of contribution of events ≤ t,-15,0,0.05776927376165986
Sum of contribution of events > t,-16,0,3.7016097456216815e-05
Sum of contribution of events ≤ t,-16,0,0.05776520819962025
Sum of contribution of events > t,-17,0,4.1309485211968423e-05
Sum of contribution of events ≤ t,-17,0,0.057760914811864496
Sum of contribution of events > t,-18,0,4.5830950140953064e-05
Sum of contribution of events ≤ t,-18,0,0.05775639334693551
Sum of contribution of events > t,-19,0,5.058085173368454e-05
Sum of contribution of events ≤ t,-19,0,0.05775164344534278
Sum of contribution of events > t,-20,0,5.555930733680725e-05
Sum of contribution of events ≤ t,-20,0,0.057746664989739654
Sum of contribution of events > t,-21,0,6.076626107096672e-05
Sum of contribution of events ≤ t,-21,0,0.0577414580360055
Sum of contribution of events > t,-22,0,6.620180234313011e-05
Sum of contribution of events ≤ t,-22,0,0.057736022494733336
Sum of contribution of events > t,-23,0,7.186553999781608e-05
Sum of contribution of events ≤ t,-23,0,0.057730358757078645
Sum of contribution of events > t,-24,0,7.775742746889591e-05
Sum of contribution of events ≤ t,-24,0,0.05772446686960757
Sum of contribution of events > t,-25,0,8.387679234147072e-05
Sum of contribution of events ≤ t,-25,0,0.05771834750473499
Sum of contribution of events > t,-26,0,9.022329188883304e-05
Sum of contribution of events ≤ t,-26,0,0.057712001005187634
Sum of contribution of events > t,-27,0,9.679609350860118e-05
Sum of contribution of events ≤ t,-27,0,0.05770542820356786
Sum of contribution of events > t,-28,0,0.00010359448939561844
Sum of contribution of events ≤ t,-28,0,0.05769862980768085
Sum of contribution of events > t,-29,0,0.00011061763763427734
Sum of contribution of events ≤ t,-29,0,0.05769160665944219
Sum of contribution of events > t,-30,0,0.00011786451749503613
